first_name,last_name,writer_id
Ifor David,Monger,w33086
 Christopher,Monger,w33084
Isabel,Allende,w786
 Bille,August,w1982
Reginald,Hudlin,w21276
 David,Toney,w48163
 Takashi,Bufford,w6317
Ethan,Coen,w8995
 Joel,Coen,w8994
 Sam,Raimi,w39085
James L.,Brooks,w5926
Steve,Zacharias,w52719
 Jeff,Buhai,w6331
 Robbie,Fox,w14904
 Ken,Kaufman,w24069
 Stu,Krieger,w25948
 Fax,Bahr,w2292
 Adam,Small,w44869
Jeff,Maguire,w29725
Gerry,Conlon,w9373
 Terry,George,w16325
 Jim,Sheridan,w43877
Trey,Ellis,w13055
 Paris,Qualles,w38879
Tina,Turner,w48765
 Kurt,Loder,w28696
 Kate,Lanier,w26850
Barry,Levinson,w28044
Lewis,Colick,w9180
 Jere,Cunningham,w10312
 Lewis,Colick,w9179
 Michael,Crichton,w10066
Stephen,Levy,w28093
 Tim,Metcalfe,w32165
Roger,Avary,w2048
A.E.,Hotchner,w21082
Eric,Knight,w25369
 Matthew,Jacobs,w22205
 Gary,Ross,w41055
Zak,Penn,w37199
 Adam,Leff,w27593
 Shane,Black,w4473
 David,Arnott,w1684
Marc,Lawrence,w27191
Paul,Hogan,w20738
David Henry,Hwang,w21566
 David Henry,Hwang,w21560
Marcia,Brandwynne,w5551
 Nadine,Schiff,w42669
 Holly Goldberg,Sloan,w44835
 Jonas,McCord,w31328
 Aaron,Sorkin,w45386
Isabelle,Holland,w20787
 Malcolm,MacRury,w29502
 Marshall,Brickman,w5725
 Tyger,Williams,w51375
Jim,Thomas,w47728
 John,Thomas,w47699
Nagisa,Ôshima,w53301
Tom,Noonan,w35102
 Tom,Noonan,w35099
 Kenneth,Branagh,w5502
Eric,Roth,w41149
 Michael,Cristofer,w10090
Amy Schor,Ferris,w14113
 Vicki,Polon,w38131
Anne,Fine,w14285
 Randi Mayem,Singer,w44591
 Leslie,Dixon,w11758
Mike,Leigh,w27664
 Mark,Lee,w27422
Michael,Tolkin,w48109
Richard,Herley,w20120
 Michael,Gaylin,w16179
 Joel,Gross,w18154
Alan,Zweibel,w53166
 Alan,Zweibel,w53165
 Andrew,Scheinman,w42619
Sally,Potter,w38339
 Virginia,Woolf,w51971
John Lee,Hancock,w18996
Ron,Nyswaner,w35329
Jane,Campion,w7023
David S.,Ward,w50336
 Aaron,Latham,w27025
Robert A.,Heinlein,w19871
 Ted,Elliott,w13027
 Terry,Rossio,w41116
 David S.,Goyer,w17551
 Willard,Huyck,w21552
 Gloria,Katz,w24025
 Jeff,Reno,w39820
 Ron,Osborn,w36033
Marie,Weiss,w50748
 Marie,Weiss,w50737
Kazuo,Ishiguro,w22005
 Ruth Prawer,Jhabvala,w22687
Jim,Burnstein,w6541
 Philip,Kaufman,w24074
 Michael,Backes,w2205
T. Coraghessan,Boyle,w5386
 Alan,Parker,w36630
Edward,Neumeier,w34705
 Frank,Miller,w32455
 Fred,Dekker,w11172
J.D.,Shapiro,w43644
 Evan,Chandler,w7911
 Mel,Brooks,w5915
 J.D.,Shapiro,w43631
Hilary,Henkin,w20004
Geoffrey,Wright,w52055
 Victor,Nunez,w35281
Angelo,Pizzo,w37963
Lyle,Kessler,w24590
Cyril,Collard,w9195
 Cyril,Collard,w9193
 Jacques,Fieschi,w14219
Thomas,Keneally,w24418
Roger,Angell,w1290
 Andrew,Bergman,w3814
 Albert,Brooks,w5910
 Monica Mcgowan,Johnson,w22839
Fred,Waitzkin,w50032
David,Cook,w9509
 David,Cook,w9490
John,Waters,w50452
Walter B.,Gibson,w16554
William,Nicholson,w34868
Raymond,Carver,w7488
 Robert,Altman,w863
 Frank,Barhydt,w2699
George,Eliot,w12986
 Steve,Martin,w30643
John,Duigan,w12410
John,Guare,w18267
 John,Guare,w18266
Jeff,Arch,w1527
 Nora,Ephron,w13249
 David S.,Ward,w50315
 Jeff,Arch,w1525
Ira,Levin,w28015
 Joe,Eszterhas,w13446
Hampton,Fancher,w13690
 Philip K.,Dick,w11574
Patrick J.,Clifton,w8868
 Susan,McMartin,w31677
 Shawn,Schepps,w42642
Robbie,Fox,w14919
Rowdy,Herrington,w20174
 Marty,Kaplan,w23772
Arthur,Joffé,w22755
 Arthur,Joffé,w22752
 Tom,Rayfiel,w39476
 Richard,Prieur,w38549
 Antonio B.,Hernandez,w20141
 Jean,Louis,w28943
 Marion,Joffé,w22753
Parker,Bennett,w3651
 Terry,Runte,w41426
 Ed,Solomon,w45278
David,Twohy,w48810
François,Girard,w16768
 Don,McKellar,w31585
 Glenn,Gould,w17501
Andrew,Fleming,w14529
Tim,Burton,w6585
 Michael,McDowell,w31412
Kevin,Jarre,w22470
Jordan,Katz,w24044
 Heywood,Gould,w17502
David,Kirschner,w25103
 David,Casci,w7511
 David,Kirschner,w25102
 Ernie,Contreras,w9464
Tom,Walmsley,w50190
 Tom,Walmsley,w50189
Carolyn,Chute,w8584
 Bill,Phillips,w37633
Gordon,Melbourne,w31906
 Mark,Malone,w29947
Todd,Solondz,w45292
Claude,Berri,w4002
 Arlette,Langmann,w26835
 Émile,Zola,w53079
Joe,Batteer,w3082
 Dan,Gilroy,w16702
Guillermo del,Toro,w48219
Daniel,Algrant,w698
Pedro,Almodóvar,w823
 Pedro,Almodóvar,w822
Gurinder,Chadha,w7800
 Meera,Syal,w46866
Gregory K.,Pincus,w37841
 Gregory K.,Pincus,w37840
 Adam,Scheinman,w42618
Åke,Sandgren,w42103
 Roland,Schütt,w43058
Deric,Longden,w28811
 Jack,Rosenthal,w41005
Philippe,Labro,w26508
 Menno,Meyjes,w32233
Alessandro,Bencivenni,w3554
 Leonardo,Benvenuti,w3710
 Marcello,D'Orta,w10483
 Piero De,Bernardi,w3922
 Andrej,Longo,w28818
 Domenico,Saverni,w42441
 Lina,Wertmüller,w50884
Penelope,Spheeris,w45566
 Robert,Wolterstorff,w51833
 Mike,Scott,w43117
 Paul,Guay,w18275
 Stephen,Mazur,w31181
 Penelope,Spheeris,w45565
Richard,Morgiève,w33430
 Richard,Morgiève,w33429
 Rémy,Duchemin,w12353
Harry,Goodridge,w17315
 Lew,Dietz,w11641
 Dana,Baratta,w2617
Graziano,Diana,w11553
 Simona,Izzo,w22130
 Stefano,Sudriè,w46530
 Gianni,Romoli,w40811
 Graziano,Diana,w11552
Michael,Austin,w2027
 John,Wells,w50809
Vito,Russo,w41511
 Rob,Epstein,w13270
 Jeffrey,Friedman,w15276
 Sharon,Wood,w51905
 Armistead,Maupin,w31047
Nanni,Moretti,w33379
María Luisa,Bemberg,w3528
 Jorge,Goldenberg,w17102
 Julio,Llinás,w28630
 Aldo,Romero,w40800
Sherwood,Schwartz,w43020
 Rick,Copp,w9607
John,Hughes,w21333
Bruce Joel,Rubin,w41327
Ron,Clements,w8836
 John,Musker,w34040
 Roger,Allers,w789
 Daan,Jippes,w22725
 Sue C.,Nichols,w34848
 Darrell,Rooney,w40846
 James,Fujii,w15434
 Kirk,Hanson,w19098
 Kevin,Lima,w28342
 Rebecca,Rees,w39619
 David S.,Smith,w44931
 Patrick A.,Ventura,w49411
Michael,Blake,w4539
 Michael,Blake,w4537
Steve,Cohen,w9101
 Otto C.,Pozzo,w38395
 Sam,Hamm,w18938
 Warren,Skaaren,w44722
Thomas,Harris,w19326
Jacob,Grimm,w18096
 Wilhelm,Grimm,w18095
 Ted,Sears,w43162
 Richard,Creedon,w10028
 Otto,Englander,w13179
 Dick,Rickard,w40115
 Earl,Hurd,w21470
 Merrill De,Maris,w30398
 Dorothy Ann,Blank,w4571
 Webb,Smith,w45001
Linda,Woolverton,w51981
 Bruce,Woodside,w51960
 Tom,Ellery,w13007
 Kelly,Asbury,w1775
 Robert,Lence,w27742
Carlo,Collodi,w9261
 William,Cottrell,w9829
 Joseph,Sabo,w41681
 Erdman,Penner,w37209
 Aurelius,Battaglia,w3079
Vyacheslav,Leykin,w28182
 Yuri,Mamin,w29978
 Guy,Séligmann,w46959
 Arkadiy,Tigay,w47938
 Vladimir,Vardunas,w49235
Walon,Green,w17861
 Sam,Peckinpah,w37073
 Walon,Green,w17831
 Roy N.,Sickner,w44253
C.M.,Talkington,w47143
Zhengguang,Yang,w52328
 Jia,Pingau,w37854
Jean,Bach,w2194
 Susan,Peehl,w37094
 Matthew,Seig,w43260
Gary David,Goldberg,w17075
 Brad,Hall,w18798
Terrel,Seltzer,w43321
 Rand,Ravich,w39426
 Mark,Kruger,w26021
Stephen,Poliakoff,w38092
Chris,Hauty,w19588
 Julie,Hickson,w20329
 Sheila,Burnford,w6493
Daniel,Goldberg,w17073
 Len,Blum,w4710
 Daniel,Goldberg,w17052
 Richard,Corben,w9629
 Bernie,Wrightson,w52072
 Angus,McKie,w31617
Peter,Atkins,w1907
Jason,Katims,w23997
Charlotte,Brontë,w5883
 Hugh,Whitemore,w51113
 Franco,Zeffirelli,w52851
 Josep,Llurba,w28649
Anna,Campion,w7021
Franco,Brusati,w6164
 Franco,Brusati,w6163
 Jaja,Fiastri,w14164
 Nino,Manfredi,w30058
Larry,Clemmons,w8838
 Vance,Gerry,w16389
 Ken,Anderson,w1117
 Frank,Thomas,w47693
 Eric,Cleworth,w8859
 Julius,Svendsen,w46748
 Ralph,Wright,w52043
 Tom,McGowan,w31504
 Tom,Rowe,w41247
Donald E.,Westlake,w50939
 Fernando,Trueba,w48515
 David,Trueba,w48514
Ken,Richards,w40053
 Janus,Cercone,w7750
 David Mickey,Evans,w13478
Hans-Ulrich,Klenner,w25255
 Walter,Saxer,w42478
 Robert,Geoffrion,w16309
 Reinhold,Messner,w32147
Pascal,Bonitzer,w4996
 André,Téchiné,w48847
Vern,Oakley,w35565
 Paul,Zimmerman,w53027
Andre,Degas,w11152
Férid,Boughedir,w5244
 Nouri,Bouzid,w5295
 Taoufik,Jebali,w22545
 Maryse León,García,w15935
Martin,Lawrence,w27193
 Martin,Lawrence,w27177
 Bentley Kyle,Evans,w13475
 Kenny,Buford,w6323
 Kim,Bass,w3009
Dan,Rosen,w40948
William,Diehl,w11620
 Steve,Shagan,w43543
 Ann,Biderman,w4246
Clement,Virgo,w49736
 Ed,Jones,w22967
Mark,Young,w52603
 Kelly,Ward,w50324
 Mark,Young,w52566
Jim,Allen,w773
Hal,Salwen,w42004
Jonathan R.,Betuel,w4108
Billy Bob,Thornton,w47860
 Tom,Epperson,w13256
Dennis,Cooper,w9583
 Jim,Dwyer,w12610
 George,LaVoo,w26486
 Todd,Verow,w49500
Nat,Hiken,w20379
Tim,Sullivan,w46600
Suzan-Lori,Parks,w36698
Pierre,Boileau,w4858
 Thomas,Narcejac,w34390
 Don,Roos,w40848
Philippe,Bruneau,w6142
 Thierry,Lhermitte,w28198
 Jean-Marie,Pallardy,w36348
 Hervé,Palud,w36404
Martin,Enlen,w13210
 Bernd,Mollenhauer,w33025
Eberhard,Junkersdorf,w23406
 Peter,Zingler,w53042
Ed,Herzog,w20225
 Rainer,Knepperges,w25350
Jacques,Fieschi,w14220
 Claude,Sautet,w42416
 Yves,Ulmann,w48933
Bruce,Geller,w16248
Friðrik Þór,Friðriksson,w15339
 Jim,Stark,w45811
Daniel,Defoe,w11147
 Pen,Densham,w11319
Hera,Lind,w28375
 Gundula Leni,Ohngemach,w35695
Suh-Goon,Lee,w27552
Patrick Read,Johnson,w22893
 Charles Edward,Pogue,w38054
Sigi,Sommer,w45318
 Willy,Purucker,w38783
George,Tabori,w46996
 Michael,Verhoeven,w49460
 Jon,Connolly,w9401
 David,Loucka,w28933
 Eric,Champnella,w7852
 Keith,Mitchell,w32788
 Steve,Zacharias,w52717
Leon,Schuster,w42972
 Leon,Schuster,w42971
 Gray,Hofmeyr,w20724
 Craig,Gardner,w15951
Denis,Whitburn,w51032
Patricia,Highsmith,w20371
 René,Clément,w8922
 Paul,Gégauff,w18567
Julian,Mitchell,w32813
 Julian,Mitchell,w32787
 Anton,Chekhov,w8132
Roald,Dahl,w10537
 Karey,Kirkpatrick,w25093
 Steve,Bloom,w4682
Christopher,Crowe,w10173
Norm,Hiscock,w20560
 Bruce,McCulloch,w31373
 Kevin,McDonald,w31396
 Mark,McKinney,w31621
 Scott,Thompson,w47785
Dusan,Kovacevic,w25786
 Emir,Kusturica,w26319
Bo,Widerberg,w51184
Jeff,Schechter,w42605
Bibhutibhushan,Bandyopadhyay,w2549
Michael J.,Nelson,w34629
 Trace,Beaulieu,w3245
 Jim,Mallon,w29931
 Kevin,Murphy,w33968
 Mary Jo,Pehl,w37114
 Paul,Chaplin,w7975
 Bridget,Jones,w22955
 Joel,Hodgson,w20646
Helen De,Michiel,w32292
 Richard,Hoblock,w20612
 Timothy,Harris,w19299
 Herschel,Weingrod,w50672
Jean-Claude,Forest,w14751
 Terry,Southern,w45434
 Roger,Vadim,w49074
 Claude,Brulé,w6132
 Vittorio,Bonicelli,w4987
 Clement Biddle,Wood,w51896
 Brian,Degas,w11151
 Tudor,Gates,w16099
 Jean-Claude,Forest,w14750
Catherine,Cyran,w10420
Brett,Piper,w37896
Shane,Connaughton,w9378
 Shane,Connaughton,w9377
Jean-Luc,Godard,w16953
Jean,Aurenche,w2008
 Bertrand,Tavernier,w47350
 Jim,Thompson,w47770
Mika,Kaurismäki,w24107
 Christa,Lang,w26783
Jean-Pierre,Azéma,w2151
 Robert O.,Paxton,w36972
Barry,Siegel,w44287
Randal,Kleiser,w25247
Michael,Blakemore,w4546
James,Morris,w33533
Peter,Schneider,w42815
 Felice,Laudadio,w27061
 Margarethe von,Trotta,w48491
Cornell,Woolrich,w51978
 Phoef,Sutton,w46700
 Lisa-Maria,Radano,w38996
Robert,Mason,w30821
 David L.,Corley,w9670
Gila,Almagor,w814
 Gila,Almagor,w813
 Eyal,Sher,w43864
 Eli,Cohen,w9042
Roy,Frumkes,w15378
 Rocco,Simonelli,w44512
 Alan,Ormsby,w35978
Pat,Verducci,w49443
Frank Cottrell,Boyce,w5354
 Frank Cottrell,Boyce,w5353
 Michael,Winterbottom,w51631
Steven,Baigelman,w2309
Anaïs,Nin,w34976
 Elisa M.,Rothstein,w41175
 Patricia Louisianna,Knop,w25377
Lorraine Devon,Wilke,w51293
 Patricia,Royce,w41274
Chris,Crutcher,w10204
 Jill,Gordon,w17359
Fernand,Auwera,w2034
 Louis Paul,Boon,w5028
 François,Chevallier,w8267
 Stijn,Coninx,w9360
 Addy,Weijers,w50627
John,Cassavetes,w7550
Stacy,Cochran,w8965
 James,Salter,w41970
Frank,Dux,w12598
 Jean-Claude Van,Damme,w10606
 Steve,Klein,w25215
 Paul,Mones,w33079
Louis,Nowra,w35241
 Louis,Nowra,w35240
Seth Zvi,Rosenfeld,w40994
 Kathleen,McGhee-Anderson,w31476
 Floyd,Mutrux,w34070
 Peter,Dexter,w11473
Audrey,Wells,w50818
Jim,Cox,w9930
 Tim,Disney,w11733
 James,Mangold,w30075
 Jim,Mitchell,w32782
 Chris,Bailey,w2312
 David,Michener,w32289
 Michael,Cedeno,w7719
 Peter,Young,w52572
 Leon,Joosen,w23087
 Charles,Dickens,w11579
 Gerrit,Graham,w17612
 Sam,Graham,w17618
 Chris,Hubbell,w21252
 Steve,Hulett,w21361
 Danny,Mann,w30110
 Colin,Quinn,w38926
 Judd,Apatow,w1412
Ricou,Browning,w6094
 Jack,Cowden,w9899
 Arthur,Weiss,w50730
 Alan,Shapiro,w43626
Frank,Deasy,w11104
 Donald,Freed,w15125
Jim,Jarmusch,w22463
Jean,Giono,w16731
 Jean-Paul,Rappeneau,w39317
 Nina,Companeez,w9319
Jack,Hill,w20435
 F.X.,Maier,w29781
 John,Prizer,w38582
Manuel Gómez,Pereira,w37262
 Juan Luis,Iborra,w21696
 Joaquín,Oristrell,w35961
 Naomi,Wise,w51660
Christian,Clavier,w8789
 Jean-Marie,Poiré,w38070
Chris,Miller,w32512
 Chris,Miller,w32446
 Mary,Hale,w18775
Brett,Thompson,w47787
Spiro,Scimone,w43069
 Spiro,Scimone,w43068
Peter,Filardi,w14232
 Peter,Filardi,w14230
 Andrew,Fleming,w14526
Tony,Hendra,w19990
Steven,Haft,w18690
 Ron,Koslow,w25734
Malcolm,Bradbury,w5419
 Stella,Gibbons,w16522
Alan,Passes,w36801
 Stephen,Quay,w38891
 Timothy,Quay,w38892
 Robert,Walser,w50194
James Lee,Burke,w6453
 Harley,Peyton,w37564
Aubrey K.,Rattan,w39384
David,Weisberg,w50706
 Douglas,Cook,w9492
 David,Weisberg,w50705
 Mark,Rosner,w41039
Harvey,Miller,w32525
Tiziano,Sclavi,w43074
 Anne-Marie,Martin,w30602
Chris,Warner,w50374
 Ilene,Chaiken,w7809
 Chuck,Pfarrer,w37578
Maurice,Pialat,w37683
 Sylvie,Pialat,w37682
Gabriel,Barylli,w2976
 Tinka,Hartmann,w19428
 Ute,Vogel,w49810
Shirow,Masamune,w30777
 Kazunori,Itô,w22072
 Tom,Holland,w20783
Jason,Friedberg,w15252
 Aaron,Seltzer,w43318
 Rick,Friedberg,w15251
 Dick,Chudnow,w8546
 Jason,Friedberg,w15250
Robert,Buckler,w6279
 Abdullah,Hussein,w21510
Bob,Baker,w2385
 Nick,Park,w36602
Abraham,Polonsky,w38135
 Ira,Wolfert,w51784
James,Marshall,w30563
 Harry,Allard,w739
 Brent,Forrester,w14780
Bogart,Rogers,w40717
 Mary,Kelly,w24363
 Wells,Root,w40862
 Tom,Seller,w43304
Stanley,Kubrick,w26081
 Peter,George,w16323
Guy,Maddin,w29615
 George,Toles,w48096
 Trevor,Bentham,w3695
Barry,Glasser,w16859
 Leon,Gordon,w17363
 Helen,Deutsch,w11425
 Richard,Schayer,w42598
Helena,Solberg,w45246
Louis,Cha,w7782
 Kar-Wai,Wong,w51858
Ebrahim,Forouzesh,w14774
 Houshang Moradi,Kermani,w24516
Freida Lee,Mock,w32918
Jürgen,Büscher,w6760
 Johannes,Heide,w19832
 Joseph,Vilsmaier,w49681
Lee,Falk,w13656
 Jeffrey,Boam,w4745
Carl,Hiaasen,w20292
Gabriel,Byrne,w6709
 David,Keating,w24230
 Ferdia,MacAnna,w29405
James,Mangold,w30076
James,DeMonaco,w11032
 Gary,Nadeau,w34212
Jeremiah,Newton,w34778
 Diane,Tucker,w48638
 Mary,Harron,w19355
 Daniel,Minahan,w32632
Truman,Capote,w7136
 Kirk,Ellis,w13042
Gordan,Mihic,w32353
 Mary,Popovic,w38228
 David,Rose,w40891
Benoît,Lamy,w26709
 Mweze,Ngangura,w34796
Jean-Pierre,Bekolo,w3418
Djibril Diop,Mambéty,w29972
Edgar Allan,Poe,w38039
 Pascal,Cousin,w9860
 Edgar Allan,Poe,w38035
 Louis,Malle,w29920
 Daniel,Boulanger,w5252
 Federico,Fellini,w13974
 Bernardino,Zapponi,w52806
Victoria,Foyt,w14932
 Henry,Jaglom,w22292
Robby,Henson,w20068
Irvine,Welsh,w50834
 John,Hodge,w20627
Winnie,Holzman,w20876
 Susan,Minot,w32680
Peter,Abrahams,w95
Tab,Murphy,w33998
 Victor,Hugo,w21344
 Tab,Murphy,w33980
 Irene,Mecchi,w31784
 Gaëtan,Brizzi,w5810
 Paul,Brizzi,w5811
 Jeff,Snow,w45136
 Denis,Rich,w40010
 John,Sanford,w42142
 Kelly,Wightman,w51223
 Geefwee,Boedoe,w4800
 Floyd,Norman,w35136
 Christine,Blum,w4707
Lou Holtz,Jr.,w23303
Barry,Fanaro,w13688
 Mort,Nathan,w34446
Tony,Puryear,w38788
 Michael S.,Chernuchin,w8213
 Tony,Puryear,w38787
Geramie,Barmé,w2757
 John,Crowley,w10175
Jerry,Lewis,w28156
 Bill,Richmond,w40094
 Barry W.,Blaustein,w4597
 Antonio,Larreta,w26951
 Octavio,Paz,w36998
Lucian,Pintilie,w37882
 Petru,Dumitriu,w12428
Gyula,Gazdag,w16187
 Miklós,Györffy,w18560
Gérard,Mordillat,w33337
 Jacques,Prevel,w38499
 Jérôme,Prieur,w38548
Ricardo,Lee,w27534
 Ricardo,Lee,w27432
Sergei,Bodrov,w4794
Joseph,Coencas,w9000
 Joseph,Coencas,w8999
 Christopher,Larkin,w26936
Dominique,Roulet,w41203
 Dominique,Roulet,w41202
 Laurent,Heynemann,w20284
 Frédéric,Dard,w10699
Leslie,Bohem,w4844
John,Sayles,w42491
Louise,Fitzhugh,w14453
 Julie,Talen,w47139
 Douglas,Petrie,w37513
 Theresa,Rebeck,w39541
Gerald Di,Pego,w37111
Nicole,Holofcener,w20854
David,Mamet,w29976
Éric,Rohmer,w40745
Andy,Burg,w6409
 Scott,Myers,w34106
Paul Michael,Glaser,w16840
 Christian,Ford,w14713
 Roger,Soffer,w45201
László B.,Révész,w41614
 Ildikó,Enyedi,w13242
Roy Blount,Jr.,w23326
 Garry,Williams,w51338
Mitch,Marcus,w30303
Jaime,Hellman,w19938
Stephen,Dobyns,w11806
 Allan,Scott,w43095
 Harry,Elfont,w12962
 Deborah,Kaplan,w23764
 James,Berg,w3754
 Stan,Zimmerman,w53029
Maurizio,Nichetti,w34826
 Maurizio,Nichetti,w34825
 Laura,Fischetto,w14371
Luis,Alcoriza,w590
 Raymond,Queneau,w38900
 Gabriel,Arout,w1701
Alan,Llwyd,w28650
Patrick,Bauchau,w3097
 Haydée,Politoff,w38098
 Daniel,Pommereulle,w38162
 Éric,Rohmer,w40743
Peter,Sehr,w43244
Rolf,Silber,w44338
 Rudolf,Bergmann,w3828
John,Salvati,w41993
 Peter,Weck,w50586
Manoel de,Oliveira,w35784
 Agustina,Bessa-Luís,w4066
Sherry,Mills,w32591
 Steve,Barron,w2871
 Tom,Benedek,w3574
 Barry,Berman,w3885
 Carlo,Collodi,w9260
 Richard,Sparks,w45492
John,Payson,w36996
 John,Payson,w36994
Olivia,Goldsmith,w17180
 Robert,Harling,w19221
Rikki Beadle,Blair,w4533
 Martin,Duberman,w12324
Cyril,Hume,w21384
 Richard,Maibaum,w29773
 Alexander,Ignon,w21756
David,Zucker,w53121
Cleveland O'Neal,III,w21674
 Brian E.,O'Neal,w35505
 Doug,Ellin,w13009
 Ben,Morris,w33496
Joyce Carol,Oates,w35568
 Elizabeth,White,w51045
Arne,Schmidt,w42766
 Rick,Seaman,w43158
 Josh,Friedman,w15277
 Michael,Bortman,w5153
 Nicholas,Kazan,w24196
Michael,Hitchcock,w20570
Jean,Redon,w39588
 Pierre,Boileau,w4857
 Jean,Redon,w39587
 Pierre,Gascar,w16070
William M.,Gaines,w15694
 Bob,Gale,w15727
 Robert,Zemeckis,w52894
 A L,Katz,w24019
 Gilbert,Adler,w264
John,Rubino,w41337
Ling,Shi,w43962
Hing-Dong,Wong,w51873
 Ho,Yim,w52437
Marcus,DeLeon,w11012
Lee David,Zlotoff,w53066
John,Carpenter,w7338
 Nick,Castle,w7599
 John,Carpenter,w7331
 Debra,Hill,w20399
 Kurt,Russell,w41468
Anh Hung,Tran,w48326
Lech,Majewski,w29815
 John,Bowe,w5305
 Julian,Schnabel,w42783
 Michael,Holman,w20831
John,Norville,w35189
Marc,Rosenberg,w40975
Shichirô,Fukazawa,w15466
 Keisuke,Kinoshita,w25038
Anne-Marie,Etienne,w13452
 Nicole,Garcia,w15916
 Philippe Le,Guay,w18276
Filippo,Pichi,w37710
 Filippo,Pichi,w37709
 Leone,Pompucci,w38163
 Paolo,Rossi,w41110
Baichen,Chen,w8154
 Gu,Liu,w28576
 Fu,Shen,w43830
 Lingu,Wang,w50271
 Tao,Xu,w52168
 Dan,Zhao,w52958
 Junli,Zheng,w52967
Mario,Puzo,w38806
 Francis Ford,Coppola,w9614
 Mario,Puzo,w38805
Sönke,Wortmann,w52005
 Ralf,König,w26430
 Edward,Tang,w47200
 Lee Wai,Yee,w52389
Lisa,Krueger,w26019
Fumiko,Hayashi,w19647
 Toshirô,Ide,w21727
Billy,MacKinnon,w29463
 Gillies,MacKinnon,w29462
Don,Rhymer,w39957
Boyd,Oxlade,w36187
 John,Ruane,w41296
Jill,Mazursky,w31185
 J.J.,Abrams,w104
Peter,Shaner,w43607
Ming-liang,Tsai,w48557
 Yi-chun,Tsai,w48554
 Pi-ying,Yang,w52313
Rainer Werner,Fassbinder,w13809
 Daniel,Schmid,w42743
 Rainer Werner,Fassbinder,w13808
Thomas E.,Gaddis,w15645
 James,Long,w28784
Sui Lai,Kang,w23713
 Tang Han,Mok,w32985
 Stanley,Tong,w48167
Jim,McKay,w31572
 Denise,Casano,w7501
 Anna,Grace,w17568
 Bruklin,Harris,w19272
 Lili,Taylor,w47393
Karim,Dridi,w12250
Douglas,Preston,w38487
 Lincoln,Child,w8322
 John,Raffo,w39042
H.G.,Wells,w50821
 Richard,Stanley,w45778
 Ron,Hutchinson,w21533
Tim,Kelleher,w24305
James,Burke,w6452
Lee,Drysdale,w12306
Jeff,Rothberg,w41162
 Francis X. McCarthy,Jr.,w23198
 Alvin,Sargent,w42269
Joe,Gayton,w16185
 Joe,Gayton,w16184
Ann,Guedes,w18292
 Frank,McGuinness,w31531
 Kate,O'Brien,w35362
Dev,Ross,w41079
 Judy,Freudberg,w15217
 Tony,Geiss,w16230
Johan,Doesburg,w11836
 Johan,Doesburg,w11835
 Marcel,Otten,w36116
 Ariane,Schluter,w42740
 Ad van,Kempen,w24400
Agustín Díaz,Yanes,w52304
 Rafael,Moleón,w33004
Debra,Hill,w20430
 Daniel,Farrands,w13774
 Trevor,Nunn,w35283
Kurt Vonnegut,Jr.,w23301
 Robert B.,Weide,w50614
Wlodzimierz,Odojewski,w35625
 Jan Jakub,Kolski,w25540
Olivier,Massart,w30830
 Gilles,Taurand,w47337
Dudley,Nichols,w34850
 Ernest,Hemingway,w19967
Donald Ogden,Stewart,w46145
 Philip,Barry,w2884
Betty,Comden,w9302
 Adolph,Green,w17808
Alan Jay,Lerner,w27873
 Alan Jay,Lerner,w27865
Leonard,Gershe,w16393
 George,Axelrod,w2090
Alec,Coppel,w9612
John Michael,Hayes,w19681
 Cornell,Woolrich,w51977
Robert,Riskin,w40273
 Samuel Hopkins,Adams,w200
John Van,Druten,w12295
 Walter,Reisch,w39743
 John L.,Balderston,w2452
 Patrick,Hamilton,w18915
Dwight,Taylor,w47425
 Kenneth S.,Webb,w50546
 Samuel,Hoffenstein,w20676
 George Marion,Jr.,w23205
 Dorothy,Yost,w52530
 Edward,Kaufman,w24066
Ernest,Lehman,w27628
Billy,Wilder,w51269
 I.A.L.,Diamond,w11546
 Robert,Thoeren,w47680
 Michael,Logan,w28726
Peter,Stone,w46272
 Marc,Behm,w3379
Julius J.,Epstein,w13276
 Philip G.,Epstein,w13269
 Howard,Koch,w25432
 Murray,Burnett,w6484
 Joan,Alison,w721
John,Huston,w21523
 Dashiell,Hammett,w18947
 George Bernard,Shaw,w43719
Ian McLellan,Hunter,w21444
 John,Dighton,w11651
 Dalton,Trumbo,w48533
Ethel,Hill,w20431
 Walter,Ferris,w14112
 Frances Hodgson,Burnett,w6483
Irving,Brecher,w5610
 Fred F.,Finklehoffe,w14312
 Sally,Benson,w3681
Noel,Langley,w26829
 Florence,Ryerson,w41592
 Edgar Allan,Woolf,w51970
 Noel,Langley,w26828
 L. Frank,Baum,w3115
Margaret,Mitchell,w32815
 Sidney,Howard,w21140
Norman,Steinberg,w45947
 Dennis,Palumbo,w36407
Charles,Brackett,w5411
 D.M. Marshman,Jr.,w23191
Herman J.,Mankiewicz,w30100
 Orson,Welles,w50789
 Arthur C.,Clarke,w8737
 Frank,Butler,w6631
 Yolanda,Foldes,w14632
Joseph L.,Mankiewicz,w30102
Clare Boothe,Luce,w29086
 Anita,Loos,w28844
 Jane,Murfin,w33938
Daphne Du,Maurier,w31063
 Robert E.,Sherwood,w43942
 Joan,Harrison,w19335
 Philip,MacDonald,w29417
 Michael,Hogan,w20731
Charles,Bennett,w3643
 James,Hilton,w20468
 Robert,Benchley,w3548
Ben,Hecht,w19775
