awards,imdb_id
12 wins & 12 nominations.,tt0451094
5 nominations.,tt0238119
1 nomination.,tt0354068
N/A,tt0338075
N/A,tt0329162
2 wins.,tt0035769
N/A,tt0428441
Nominated for 3 BAFTA Film Awards. Another 1 nomination.,tt0060880
Won 1 Oscar. Another 2 wins & 2 nominations.,tt0033627
Nominated for 1 Oscar. Another 3 wins & 3 nominations.,tt0419279
N/A,tt0060818
3 nominations.,tt0284929
1 win & 1 nomination.,tt0414852
4 wins & 11 nominations.,tt0383222
4 wins & 12 nominations.,tt0450278
1 nomination.,tt0456554
N/A,tt0375154
2 wins & 3 nominations.,tt0385726
7 nominations.,tt0408985
1 nomination.,tt0443536
1 win.,tt0325007
2 wins & 6 nominations.,tt0401855
N/A,tt0433116
1 win & 2 nominations.,tt0140883
N/A,tt0051713
2 wins & 1 nomination.,tt0058642
N/A,tt0099188
2 wins & 1 nomination.,tt0259388
Nominated for 1 Oscar. Another 2 wins.,tt0019959
Nominated for 1 BAFTA Film Award. Another 1 win.,tt0060268
5 wins & 6 nominations.,tt0437447
Nominated for 1 BAFTA Film Award. Another 2 nominations.,tt0086551
1 win & 4 nominations.,tt0089913
1 win & 3 nominations.,tt0085127
N/A,tt0034399
4 wins & 8 nominations.,tt0092038
N/A,tt0412922
N/A,tt0296492
2 wins.,tt0027336
1 win & 2 nominations.,tt0425622
4 wins & 3 nominations.,tt0407621
N/A,tt0065669
N/A,tt0049646
1 win & 4 nominations.,tt0274546
Nominated for 3 Oscars. Another 2 wins & 1 nomination.,tt0059314
1 win.,tt0061695
N/A,tt0079688
5 wins & 9 nominations.,tt0372366
N/A,tt0048682
N/A,tt0448172
5 wins & 10 nominations.,tt0462570
4 wins & 9 nominations.,tt0420548
4 wins & 1 nomination.,tt0142181
N/A,tt0339785
Nominated for 1 Oscar. Another 17 wins & 14 nominations.,tt0240200
Nominated for 1 Golden Globe. Another 4 wins & 17 nominations.,tt0164292
Nominated for 1 Oscar. Another 22 wins & 12 nominations.,tt0426578
Won 2 Oscars. Another 2 nominations.,tt0020686
N/A,tt0088336
3 nominations.,tt0390245
10 wins & 6 nominations.,tt0412080
2 wins & 10 nominations.,tt0096461
N/A,tt0416496
1 win.,tt0084287
2 wins & 14 nominations.,tt0423409
N/A,tt0023814
1 win.,tt0068205
N/A,tt0379730
2 wins & 6 nominations.,tt0383717
4 wins & 10 nominations.,tt0110943
Nominated for 1 Primetime Emmy. Another 5 nominations.,tt0383393
N/A,tt0077276
N/A,tt0417433
1 win & 5 nominations.,tt0421729
3 wins & 4 nominations.,tt0396752
N/A,tt0063661
7 wins & 1 nomination.,tt0365135
1 nomination.,tt0411267
N/A,tt0056331
Won 1 Oscar. Another 3 nominations.,tt0043633
N/A,tt0049388
N/A,tt0043030
Won 1 Oscar. Another 3 nominations.,tt0039437
1 win.,tt0060640
Nominated for 2 Oscars. Another 5 nominations.,tt0056891
N/A,tt0451021
N/A,tt0061780
Nominated for 1 Golden Globe. Another 6 wins & 15 nominations.,tt0114745
6 nominations.,tt0414982
N/A,tt0057168
4 wins & 10 nominations.,tt0437777
N/A,tt0120678
1 win.,tt0019585
3 wins & 4 nominations.,tt0425598
N/A,tt0036126
5 wins & 6 nominations.,tt0183613
7 wins & 8 nominations.,tt0108094
1 nomination.,tt0421994
N/A,tt0064990
2 wins.,tt0110922
1 win & 13 nominations.,tt0119901
Won 1 Oscar. Another 1 win & 1 nomination.,tt0046808
1 win.,tt0012190
1 win & 2 nominations.,tt0325191
1 nomination.,tt0478988
1 win & 8 nominations.,tt0383216
1 nomination.,tt0092115
1 nomination.,tt0429715
1 nomination.,tt0381971
3 nominations.,tt0408345
N/A,tt0032554
N/A,tt0203427
2 wins & 1 nomination.,tt0435776
2 wins & 7 nominations.,tt0420260
3 nominations.,tt0455857
1 nomination.,tt0401815
1 win & 1 nomination.,tt0449061
1 win & 2 nominations.,tt0473692
2 wins & 3 nominations.,tt0349467
N/A,tt0380817
2 wins & 2 nominations.,tt0397313
4 wins & 1 nomination.,tt0466342
4 nominations.,tt0404390
7 nominations.,tt0455612
2 wins & 1 nomination.,tt0763304
1 win & 2 nominations.,tt0370032
7 nominations.,tt0397078
1 nomination.,tt0454919
2 wins.,tt0424942
2 nominations.,tt0450232
12 nominations.,tt0402755
1 nomination.,tt0125678
N/A,tt0104053
15 wins & 24 nominations.,tt0434008
1 nomination.,tt0412798
Nominated for 1 Oscar. Another 1 nomination.,tt0436857
5 nominations.,tt0427229
1 win & 1 nomination.,tt0491703
7 wins & 16 nominations.,tt0438097
Won 1 Golden Globe. Another 1 win & 6 nominations.,tt0078753
N/A,tt0402850
2 wins & 1 nomination.,tt0041931
Won 1 Oscar. Another 3 wins & 4 nominations.,tt0042367
4 wins & 2 nominations.,tt0475723
1 win & 5 nominations.,tt0079854
N/A,tt0088919
2 wins.,tt0366450
1 win & 6 nominations.,tt0441761
Nominated for 1 Oscar. Another 1 win.,tt0044953
N/A,tt0477072
1 nomination.,tt0384814
7 wins & 27 nominations.,tt0434409
2 wins & 5 nominations.,tt0454945
Nominated for 2 Golden Globes. Another 12 wins & 30 nominations.,tt0427944
1 win & 2 nominations.,tt0419749
6 wins & 11 nominations.,tt0454848
Won 1 Oscar. Another 16 wins & 13 nominations.,tt0468565
1 win & 5 nominations.,tt0429591
1 nomination.,tt0064473
N/A,tt0110329
N/A,tt0113636
N/A,tt0116861
1 nomination.,tt0209095
Nominated for 1 Oscar. Another 1 win & 6 nominations.,tt0053750
2 wins.,tt0042355
1 nomination.,tt0268437
3 wins & 6 nominations.,tt0458242
N/A,tt0113580
N/A,tt0033107
2 wins & 7 nominations.,tt0454841
2 wins & 5 nominations.,tt0393735
N/A,tt0112120
N/A,tt0063135
3 nominations.,tt0108187
4 nominations.,tt0436864
Won 1 Oscar. Another 75 wins & 34 nominations.,tt0405094
1 win & 2 nominations.,tt0061537
N/A,tt0262411
2 wins & 9 nominations.,tt0093435
1 win & 1 nomination.,tt0117151
1 win.,tt0013427
N/A,tt0069019
Nominated for 2 Oscars. Another 3 wins & 6 nominations.,tt0081414
N/A,tt0057697
1 nomination.,tt0077617
N/A,tt0066450
1 win & 6 nominations.,tt0446046
Won 1 BAFTA Film Award. Another 3 wins & 4 nominations.,tt0075932
2 wins & 3 nominations.,tt0436231
2 wins & 3 nominations.,tt0085180
2 wins & 1 nomination.,tt0059616
5 wins & 1 nomination.,tt0061996
21 wins & 26 nominations.,tt0429727
5 wins & 4 nominations.,tt0425210
2 wins & 3 nominations.,tt0443693
N/A,tt0331080
3 wins & 1 nomination.,tt0427783
Nominated for 1 Oscar. Another 60 wins & 90 nominations.,tt0441909
1 win & 1 nomination.,tt0417003
12 wins & 14 nominations.,tt0437800
12 wins & 13 nominations.,tt0367975
39 wins & 10 nominations.,tt0263124
1 nomination.,tt0451957
3 nominations.,tt0462395
N/A,tt0441796
N/A,tt0026073
8 wins & 6 nominations.,tt0430912
11 wins & 23 nominations.,tt0393109
3 wins & 1 nomination.,tt0075790
N/A,tt0225481
1 win.,tt0383353
N/A,tt0393685
12 wins & 2 nominations.,tt0402249
3 wins & 3 nominations.,tt0493459
7 wins & 6 nominations.,tt0422272
7 nominations.,tt0466856
N/A,tt0090775
2 wins & 5 nominations.,tt0439815
7 nominations.,tt0437863
N/A,tt0490196
2 wins & 1 nomination.,tt0386741
8 wins & 10 nominations.,tt0416331
1 nomination.,tt0054777
N/A,tt0379240
2 wins & 2 nominations.,tt0436331
1 win & 5 nominations.,tt0244173
2 wins & 6 nominations.,tt0420291
Won 1 Primetime Emmy. Another 3 wins & 10 nominations.,tt0404364
N/A,tt0322700
4 wins & 7 nominations.,tt0471957
N/A,tt0047976
Nominated for 1 Golden Globe. Another 2 wins & 4 nominations.,tt0077889
6 wins & 17 nominations.,tt0424880
N/A,tt0016914
12 wins & 19 nominations.,tt0456396
Won 2 Primetime Emmys. Another 6 wins & 6 nominations.,tt0312318
Nominated for 1 Oscar. Another 6 wins & 3 nominations.,tt0071733
1 win & 5 nominations.,tt0453494
N/A,tt0072402
1 win & 3 nominations.,tt0362120
10 wins & 13 nominations.,tt0424136
3 nominations.,tt0377749
1 win & 1 nomination.,tt0061473
1 win & 1 nomination.,tt0440803
5 wins & 21 nominations.,tt0420087
1 nomination.,tt0404163
3 wins & 1 nomination.,tt0076696
N/A,tt0093743
N/A,tt0077372
2 nominations.,tt0443632
1 win.,tt0059448
2 wins.,tt0445396
2 nominations.,tt0405469
N/A,tt0463345
8 nominations.,tt0384537
1 win & 3 nominations.,tt0387055
1 nomination.,tt0465142
1 nomination.,tt0030252
1 nomination.,tt0448564
N/A,tt0023196
7 wins & 4 nominations.,tt0126765
Nominated for 1 Golden Globe. Another 1 win & 6 nominations.,tt0434124
N/A,tt0034798
N/A,tt0427954
7 wins & 14 nominations.,tt0317919
9 wins & 9 nominations.,tt0445760
1 nomination.,tt0015175
N/A,tt0015174
3 wins & 1 nomination.,tt0341384
1 win & 2 nominations.,tt0449089
Nominated for 2 Oscars. Another 28 wins & 54 nominations.,tt0475276
N/A,tt0430634
N/A,tt0040766
8 wins & 9 nominations.,tt0464105
5 wins & 10 nominations.,tt0423176
N/A,tt0066390
1 win.,tt0024028
N/A,tt0316187
5 nominations.,tt0429573
1 win.,tt0398027
3 wins & 13 nominations.,tt0442286
6 wins & 20 nominations.,tt0327084
N/A,tt0364955
Nominated for 1 Oscar. Another 6 nominations.,tt0409182
Nominated for 1 Golden Globe. Another 6 wins & 20 nominations.,tt0382625
7 wins & 37 nominations.,tt0376994
2 wins & 5 nominations.,tt0452594
N/A,tt0438315
5 nominations.,tt0417385
5 nominations.,tt0419256
2 nominations.,tt0415949
Nominated for 2 Oscars. Another 27 wins & 28 nominations.,tt0317219
N/A,tt0413466
2 wins & 3 nominations.,tt0343996
N/A,tt0360016
N/A,tt0427038
4 nominations.,tt0117715
N/A,tt0037343
N/A,tt0049006
N/A,tt0098333
5 wins & 2 nominations.,tt0071786
5 wins & 1 nomination.,tt0456658
N/A,tt0047647
3 nominations.,tt0404802
N/A,tt0435696
1 win & 1 nomination.,tt0091725
N/A,tt0425055
3 nominations.,tt0416471
1 nomination.,tt0409034
3 wins & 4 nominations.,tt0410400
1 win & 6 nominations.,tt0466909
1 win & 2 nominations.,tt0396688
1 win & 11 nominations.,tt0457510
2 wins & 2 nominations.,tt0410297
Nominated for 1 Oscar. Another 3 wins & 11 nominations.,tt0389860
2 nominations.,tt0036341
1 win & 1 nomination.,tt0066842
1 win.,tt0074462
1 win & 2 nominations.,tt0011904
Nominated for 2 Oscars. Another 16 wins & 50 nominations.,tt0458352
Won 1 Oscar. Another 42 wins & 53 nominations.,tt0383574
2 wins & 2 nominations.,tt0463034
3 wins & 3 nominations.,tt0424345
10 wins & 10 nominations.,tt0452637
1 win & 1 nomination.,tt0465624
Nominated for 1 Oscar. Another 1 win & 2 nominations.,tt0051051
N/A,tt0037859
N/A,tt0060097
Won 1 Oscar. Another 1 win.,tt0065976
4 wins & 1 nomination.,tt0205725
N/A,tt0437179
Won 1 Oscar. Another 18 wins & 23 nominations.,tt0422720
N/A,tt0039545
N/A,tt0067625
4 nominations.,tt0489037
9 wins & 5 nominations.,tt0326429
3 wins & 1 nomination.,tt0070359
Won 2 Oscars. Another 31 wins & 11 nominations.,tt0497116
Nominated for 3 Oscars. Another 1 nomination.,tt0030848
N/A,tt0101545
1 nomination.,tt0469916
1 win.,tt0092758
N/A,tt0063469
N/A,tt0398839
Nominated for 1 Oscar. Another 1 win.,tt0038948
21 wins & 15 nominations.,tt0386651
Won 2 Primetime Emmys. Another 8 wins & 18 nominations.,tt0475293
1 nomination.,tt0352426
N/A,tt0446685
1 win & 2 nominations.,tt0459242
1 win & 1 nomination.,tt0428649
23 wins & 23 nominations.,tt0456899
1 nomination.,tt0179182
6 nominations.,tt0414344
1 win & 5 nominations.,tt0422015
2 nominations.,tt0372122
N/A,tt0012938
1 nomination.,tt0216584
1 nomination.,tt0239496
4 nominations.,tt0426627
1 win & 1 nomination.,tt0029217
7 nominations.,tt0079832
N/A,tt0022696
5 wins & 12 nominations.,tt0446059
N/A,tt0022453
5 wins & 2 nominations.,tt0101273
1 win & 4 nominations.,tt0463985
4 nominations.,tt0455499
1 win & 1 nomination.,tt0478209
7 wins & 9 nominations.,tt0477877
N/A,tt0105187
N/A,tt0041207
N/A,tt0038256
4 nominations.,tt0456020
1 win.,tt0079859
1 nomination.,tt0061647
3 wins.,tt0383518
2 nominations.,tt0074836
N/A,tt0020442
Nominated for 1 Oscar. Another 12 wins & 40 nominations.,tt0348150
5 wins & 1 nomination.,tt0101798
4 wins & 6 nominations.,tt0468094
1 win & 1 nomination.,tt0478197
3 wins & 2 nominations.,tt0443496
2 wins & 1 nomination.,tt0422861
Won 2 Oscars. Another 68 wins & 107 nominations.,tt0449059
3 wins & 5 nominations.,tt0432260
N/A,tt0489707
7 wins & 5 nominations.,tt0347105
N/A,tt0085384
3 nominations.,tt0330634
N/A,tt0093873
N/A,tt0439008
3 wins & 2 nominations.,tt0066546
N/A,tt0230334
N/A,tt0055719
Nominated for 2 Oscars. Another 7 wins & 5 nominations.,tt0040338
N/A,tt0039313
N/A,tt0041555
Won 1 Oscar. Another 41 wins & 134 nominations.,tt0449467
1 nomination.,tt0026205
N/A,tt0065874
1 nomination.,tt0430674
N/A,tt0049263
9 wins & 12 nominations.,tt0432637
N/A,tt0369994
N/A,tt0079758
N/A,tt0065950
Nominated for 1 Oscar. Another 3 wins & 1 nomination.,tt0032155
1 win & 1 nomination.,tt0492912
N/A,tt0126816
6 wins & 15 nominations.,tt0459666
N/A,tt0074597
1 win & 7 nominations.,tt0492506
4 wins & 1 nomination.,tt0064040
1 win & 1 nomination.,tt0079759
5 wins & 15 nominations.,tt0430304
1 win.,tt0025028
N/A,tt0023926
N/A,tt0047376
N/A,tt0071361
2 wins & 3 nominations.,tt0266075
1 win.,tt0415778
1 win & 1 nomination.,tt0399862
Nominated for 2 Oscars. Another 2 nominations.,tt0056626
N/A,tt0062883
Nominated for 1 Oscar. Another 4 wins & 22 nominations.,tt0385880
4 wins & 14 nominations.,tt0408120
N/A,tt0498199
1 win & 1 nomination.,tt0420555
2 nominations.,tt0376543
1 win.,tt0060722
3 wins & 7 nominations.,tt0417148
1 nomination.,tt0457513
8 wins & 9 nominations.,tt0415306
2 wins & 8 nominations.,tt0477347
4 wins & 8 nominations.,tt0469641
Nominated for 1 Golden Globe. Another 3 wins & 14 nominations.,tt0420223
Nominated for 2 Oscars. Another 1 win.,tt0038213
Nominated for 2 Oscars. Another 1 win & 3 nominations.,tt0052990
N/A,tt0026424
10 nominations.,tt0464184
1 win & 9 nominations.,tt0430357
N/A,tt0455958
1 win & 2 nominations.,tt0396857
N/A,tt0031260
1 win & 1 nomination.,tt0113682
13 wins & 21 nominations.,tt0377569
12 wins & 7 nominations.,tt0388505
N/A,tt0043879
Nominated for 1 Oscar. Another 11 wins & 24 nominations.,tt0454921
4 wins & 10 nominations.,tt0269217
2 wins & 2 nominations.,tt0455967
1 win & 4 nominations.,tt0429589
N/A,tt0013579
N/A,tt0011000
N/A,tt0015136
N/A,tt0024239
3 wins & 2 nominations.,tt0421229
29 wins & 14 nominations.,tt0456149
Nominated for 1 Golden Globe. Another 8 wins & 3 nominations.,tt0074360
N/A,tt0068379
3 wins.,tt0055038
Nominated for 2 Oscars. Another 2 wins & 5 nominations.,tt0049653
2 wins & 2 nominations.,tt0479884
25 wins & 14 nominations.,tt0430576
1 win.,tt0774095
1 nomination.,tt1701210
Won 1 Oscar. Another 2 nominations.,tt0029030
2 wins.,tt0426501
2 wins.,tt0460902
N/A,tt0402910
2 nominations.,tt0448075
3 nominations.,tt0414853
Nominated for 1 Oscar. Another 2 wins & 2 nominations.,tt0067778
N/A,tt0039896
N/A,tt0048291
Nominated for 1 BAFTA Film Award. Another 1 win & 4 nominations.,tt0052700
N/A,tt0036695
N/A,tt0071424
N/A,tt0032209
1 win.,tt0091069
1 win & 3 nominations.,tt0462590
4 wins & 8 nominations.,tt0383060
7 wins & 22 nominations.,tt0479647
Nominated for 1 Oscar. Another 2 wins.,tt0034299
1 win.,tt0452039
1 nomination.,tt0433405
Nominated for 1 Oscar. Another 29 wins & 47 nominations.,tt0468489
4 wins & 2 nominations.,tt0428856
N/A,tt0111800
N/A,tt0108606
2 wins & 8 nominations.,tt0103295
6 nominations.,tt0090952
1 win & 11 nominations.,tt0410764
N/A,tt0039431
1 win & 1 nomination.,tt0114126
N/A,tt0026393
20 wins & 13 nominations.,tt0418455
Nominated for 1 Oscar. Another 1 nomination.,tt0035703
2 wins.,tt0012763
1 win & 4 nominations.,tt0472582
1 win & 4 nominations.,tt0433412
4 nominations.,tt0384793
1 win & 2 nominations.,tt0418832
1 win.,tt0074442
N/A,tt0115587
N/A,tt0106779
6 wins & 5 nominations.,tt0273719
N/A,tt0039211
3 wins & 1 nomination.,tt0381690
1 nomination.,tt0049743
N/A,tt0027421
Nominated for 1 Oscar. Another 10 wins & 10 nominations.,tt0443543
Won 1 Oscar. Another 1 win & 2 nominations.,tt0040076
N/A,tt0040834
N/A,tt0029511
Won 1 Oscar. Another 94 wins & 95 nominations.,tt0436697
1 win & 9 nominations.,tt0390808
1 win & 3 nominations.,tt0486551
1 win & 2 nominations.,tt0462346
2 nominations.,tt0445990
1 win & 5 nominations.,tt0417225
N/A,tt0030764
8 wins & 15 nominations.,tt0423310
2 wins & 4 nominations.,tt0425600
Nominated for 3 Golden Globes. Another 2 nominations.,tt0075144
N/A,tt0056267
Won 1 Oscar. Another 1 nomination.,tt0038363
Won 1 Oscar. Another 1 win.,tt0023251
Won 1 Oscar. Another 4 wins & 1 nomination.,tt0048980
N/A,tt0029747
N/A,tt0473753
N/A,tt0038577
N/A,tt0032339
N/A,tt0029923
6 wins & 1 nomination.,tt0097702
7 wins & 11 nominations.,tt0451176
3 wins & 3 nominations.,tt0436689
2 wins & 4 nominations.,tt0431213
2 wins & 2 nominations.,tt0446747
2 wins & 7 nominations.,tt0450345
N/A,tt0473024
1 win.,tt0414951
N/A,tt0446784
N/A,tt0084157
2 wins & 1 nomination.,tt0088015
N/A,tt0096184
4 wins & 1 nomination.,tt0177347
2 wins.,tt0111807
6 wins & 23 nominations.,tt0460989
N/A,tt0040175
7 wins & 6 nominations.,tt0050782
5 wins & 7 nominations.,tt0367082
1 win & 1 nomination.,tt0051433
N/A,tt0023470
1 win & 7 nominations.,tt0048037
2 wins & 1 nomination.,tt0073502
3 wins & 2 nominations.,tt0464196
2 wins & 2 nominations.,tt0417189
Nominated for 1 Golden Globe. Another 3 wins & 7 nominations.,tt0427969
N/A,tt0475944
N/A,tt0031507
1 nomination.,tt2449612
1 win & 4 nominations.,tt0434139
3 wins & 6 nominations.,tt0435479
1 nomination.,tt0427968
Nominated for 1 Golden Globe. Another 10 wins & 10 nominations.,tt0423169
N/A,tt0277605
1 nomination.,tt0387808
Nominated for 1 Oscar. Another 6 wins & 6 nominations.,tt0486358
2 wins & 3 nominations.,tt0456470
Nominated for 1 Oscar. Another 1 nomination.,tt0026249
5 wins & 10 nominations.,tt0419198
1 win & 1 nomination.,tt0063456
Nominated for 1 Golden Globe. Another 9 wins & 34 nominations.,tt0414993
N/A,tt0109440
1 win & 1 nomination.,tt0118644
Nominated for 1 Oscar. Another 2 wins.,tt0032080
Nominated for 1 Oscar. Another 1 nomination.,tt0064107
1 win & 1 nomination.,tt0069289
Nominated for 1 Primetime Emmy. Another 1 win.,tt0129414
7 wins & 7 nominations.,tt0354899
N/A,tt0032342
12 wins & 15 nominations.,tt0439630
1 win & 1 nomination.,tt0120088
Nominated for 6 Oscars. Another 3 wins & 1 nomination.,tt0032728
Nominated for 1 Oscar. Another 2 wins & 1 nomination.,tt0048432
Nominated for 1 Oscar. Another 4 wins & 12 nominations.,tt0387877
N/A,tt0380066
N/A,tt0430779
N/A,tt0421206
2 wins.,tt0098327
4 wins & 5 nominations.,tt0405629
Won 1 Oscar. Another 4 nominations.,tt0038260
2 nominations.,tt0110361
1 win & 2 nominations.,tt0086377
1 win & 3 nominations.,tt0382357
4 nominations.,tt0415932
9 wins & 4 nominations.,tt0410730
5 wins.,tt0365215
12 wins & 15 nominations.,tt0382383
N/A,tt0060712
2 nominations.,tt0799954
N/A,tt0063787
Won 2 Golden Globes. Another 8 wins & 34 nominations.,tt0376591
1 win.,tt0020269
Won 1 Oscar. Another 1 win & 1 nomination.,tt0024473
Nominated for 3 Oscars. Another 9 wins & 20 nominations.,tt0472043
1 win & 2 nominations.,tt0107152
Nominated for 4 Oscars. Another 1 win & 4 nominations.,tt0050882
2 wins & 3 nominations.,tt0454824
1 nomination.,tt0493430
1 win & 3 nominations.,tt0405676
3 wins & 4 nominations.,tt0435623
1 nomination.,tt0110300
N/A,tt0008395
Won 1 Oscar. Another 4 wins.,tt0090576
Nominated for 1 Oscar. Another 20 wins & 33 nominations.,tt0443453
1 nomination.,tt0815181
Won 3 Oscars. Another 99 wins & 105 nominations.,tt0457430
N/A,tt0049092
1 win & 4 nominations.,tt0406816
1 win & 9 nominations.,tt0400717
2 nominations.,tt0462519
N/A,tt0337114
N/A,tt0030746
N/A,tt0384116
Won 4 Oscars. Another 92 wins & 135 nominations.,tt0407887
5 nominations.,tt0420294
2 nominations.,tt0424993
3 nominations.,tt0457495
N/A,tt0044040
4 wins & 4 nominations.,tt0427339
1 nomination.,tt0026262
9 wins.,tt0337573
Nominated for 1 Oscar. Another 1 nomination.,tt0032412
Nominated for 1 Golden Globe. Another 3 wins & 6 nominations.,tt0439289
N/A,tt0037644
N/A,tt0039224
2 wins & 1 nomination.,tt0436262
3 nominations.,tt0433386
1 nomination.,tt0483726
N/A,tt0419946
3 wins & 2 nominations.,tt0420609
2 wins.,tt0430431
1 nomination.,tt0489247
Won 1 Oscar. Another 6 wins & 3 nominations.,tt0074291
N/A,tt0032612
N/A,tt0105618
2 wins.,tt0024966
3 wins & 6 nominations.,tt0430051
N/A,tt0448909
1 win.,tt0426459
5 wins & 4 nominations.,tt0499537
Nominated for 3 Oscars. Another 20 wins & 57 nominations.,tt0404203
Nominated for 1 Oscar. Another 5 wins & 14 nominations.,tt0814075
Nominated for 4 Oscars. Another 2 wins & 1 nomination.,tt0030418
1 win & 1 nomination.,tt0077531
N/A,tt0805526
1 nomination.,tt0024916
Won 1 Oscar. Another 47 wins & 31 nominations.,tt0455590
2 nominations.,tt0478049
7 wins & 6 nominations.,tt0367027
N/A,tt0324952
Nominated for 3 Oscars. Another 48 wins & 76 nominations.,tt0206634
Nominated for 2 Oscars. Another 5 wins & 37 nominations.,tt0482571
Nominated for 2 Oscars. Another 15 wins & 24 nominations.,tt0418689
3 nominations.,tt0434215
3 nominations.,tt0492492
2 wins.,tt0117143
12 wins & 22 nominations.,tt0417397
2 wins & 1 nomination.,tt0416871
1 nomination.,tt0019415
7 wins & 9 nominations.,tt0473488
N/A,tt0431641
10 wins & 3 nominations.,tt0475169
