,director_id,first_name,last_name
37891,d14299,Lisheng,Lin
37893,d7232,Corey,Grant
37894,d4941,Andrew,Corvey
37895,d216, Andrew W.,Robinson
37897,d15464,Max Allan,Collins
37902,d20964,Tony,Aloupis
37905,d3261, Rolando,Hudson
37913,d16523,Nicolas,Kleiman
37914,d3192, Rob,Lindsay
37915,d21514,Wayne,Hope
37920,d5486,Arturo,Menendez
37921,d5546,Audrey,Cummings
37925,d20415,Tatia,Pilieva
37926,d14774,Marcos,Prado
37932,d143, Alfredo,Leone
37934,d2274, Leopoldo,Savona
37935,d5320,Antonio,Román
37938,d9925,Giuseppe Patroni,Griffi
37941,d1324, Giuliano,Carnimeo
37942,d9892,Giorgio,Simonelli
37943,d1325, Giuliano,Carnimeo(co-director)
37963,d19934,Stephen,Johnson
37964,d10441,Heikki,Häkkinen
37965,d20607,Thomas,Jackson
37966,d611, Charlotte,Landelius
37967,d1453, Henrik,Stockare
37991,d13423,Kazuyoshi,Kumakiri
37993,d7596,Daniele,Ciprì
38003,d16921,Paolo,Heusch
38006,d12888,Joseph,Sorge
38010,d16170,Monika,Mitchell
38011,d14060,Leah,Meyerhoff
38013,d12257,Joel,Gilbert
38014,d19266,Scott,Hartford-Davis
38015,d13257,Kader,Ayd
38016,d17036,Patrick,Wang
38020,d20643,Thunder,Levin
38021,d15567,Merlin,Dervisevic
38023,d2727, Morgan,Bertacca
38027,d7982,David,Steinmetz
38029,d12127,Jing,Wu
38030,d19504,Shan,Nicholson
38032,d511, Bruno,Mattei
38045,d276, Antonio,Passalia
38046,d1707, Jean-Jacques,Renon(co-director)
38048,d13448,Keith,Arem
38052,d4559,Alessandro,Blasetti
38053,d1464, Hervé,Bromberger
38054,d3132, René,Clair
38055,d2359, Luis García,Berlanga
38060,d1508, Ian La,Frenais
38067,d20196,Suk-Yoon,Kim
38069,d13284,Kankurô,Kudô
38072,d17919,Ranjith,Sankar
38073,d19207,Sathyan,Anthikad
38074,d10503,Henry,Lehrman
38076,d14540,Mabel,Cheung
38077,d10150,Gunnar,Hellström
38078,d8742,Elvis,Restaino
38080,d12831,Jose,Prendes
38082,d8175,Devin,McGinn
38083,d3546, Steve,Berg(co-director)
38084,d6745,Chester,Withey
38085,d12411,John H.,Collins
38086,d8809,Enza,Negroni
38092,d7488,Dana,Nachman
38096,d13970,Larry,Yust
38098,d16574,Nikita,Kurikhin
38099,d3671, Teodor,Vulfovich
38101,d8656,Egor,Konchalovskiy
38103,d16581,Nikolai,Rasheyev
38104,d10811,Igor,Maslennikov
38107,d9748,Georgi,Natanson
38109,d11675,Jean-Jacques,Mantello
38110,d21915,Yuri,Yegorov
38111,d4753,Alla,Surikova
38114,d2696, Mikhail,Shapiro
38117,d14145,Leonid,Kvinikhidze
38119,d16353,Naum,Birman
38124,d8576,Edmond,Keosayan
38127,d13866,Kyu-maan,Lee
38128,d4247,Aditya,Sarpotdar
38129,d16789,Om,Raut
38130,d5542,Atul,Kale
38133,d4149,Abhijit,Panse
38134,d19082,Sameer,Patil
38135,d19139,Sanjay,Jadhav
38137,d19083,Sameer,Vidwans
38139,d16211,Mrinal,Kulkarni
38140,d16071,Milind Arun,Kavde
38142,d18999,Sachit,Patil
38143,d19209,Satish,Motling
38144,d5566,Avadhoot,Gupte
38145,d9905,Girish,Mohite
38149,d13426,Kedar,Shinde
38153,d18996,Sachin,
38154,d13210,Jyoti,Swaroop
38157,d14532,M.A.,Thirumugham
38158,d16314,Narendra,Bedi
38159,d17947,Ravikant,Nagaich
38161,d17856,Rajkumar,Kohli
38163,d5876,Bharathiraja,
38174,d17828,Rahul,Rawail
38176,d13343,Kashinath,
38181,d16248,N.,Chandra
38182,d13400,Kawal,Sharma
38188,d13693,Kiran,Ramsay
38189,d14037,Lawrence,D'Souza
38190,d16935,Partho,Ghosh
38191,d19106,Sandesh,Kohli
38192,d9090,Farogh,Siddique
38194,d17858,Rakesh,Kumar
38195,d17851,Rajiv,Mehra
38200,d5874,Bharat,Rangachary
38202,d9607,Geeta,Patel
38203,d3107, Ravi,Patel
38206,d9275,Frank,Beal
38211,d16320,Natalia,Leite
38214,d15528,Mehul,Kumar
38215,d16217,Mukesh,Duggal
38219,d11163,Jagdish A.,Sharma
38222,d8184,Dharmesh,Darshan
38223,d17838,Raj,Kanwar
38228,d8085,Deepak S.,Shivdasani
38232,d10131,Guddu,Dhanoa
38235,d19751,Sohail,Khan
38239,d19456,Sergio,Oksman
38242,d15134,Martin,Högdahl
38244,d21301,Victress,Hitchcock
38245,d162, Amber,Bemak
38246,d7992,David,Thorpe
38247,d5869,Beverly,Sebastian
38249,d1126, Ferd,Sebastian
38250,d15263,Matheus,Souza
38251,d15604,Michael,Bidinger
38252,d2654, Michelle,Kwon
38254,d7235,Corin,Hardy
38257,d5569,Avi,Lewis
38261,d10126,Grégoire,Vigneron
38266,d9008,Eugenio,Puppo
38270,d20728,Timo,Peltokangas
38271,d18039,Renos,Haralambidis
38272,d16388,Neil,Mcenery-West
38273,d4659,Alexandra,McGuinness
38274,d8603,Eduardo,Nunes
38278,d4868,Andaleeb,Sultanpuri
38281,d20182,Subhash,Sehgal
38282,d16868,P.,Vasu
38295,d13627,Khalid,Mohamed
38299,d17887,Rama Rao,Tatineni
38300,d19138,Sanjay,Gupta
38306,d5164,Anna,Broinowski
38310,d8743,Ema Ryan,Yamazaki
38312,d5623,Barbara,Bialowas
38314,d982, Ed,Spiegel
38316,d5493,Arunas,Zebriunas
38317,d20417,Tatiana,Brandrup
38319,d8177,Devon,Downs
38320,d2124, Kenny,Gage
38321,d14061,Leah,Shore
38322,d8112,Denis,Theriault
38323,d14275,Lionel,Rogosin
38327,d8456,Drew Van,Steenbergen
38328,d20302,Søren,Green
38332,d9806,Giacomo,Gentilomo
38333,d8640,Edward S.,Curtis
38334,d17620,Phillip,Lopez
38335,d22038,Ádám,Császi
38338,d12057,Jim,Hansen
38339,d13360,Kate,Johnston
38340,d3437, Shauna,MacDonald
38342,d14413,Lucas Helth,Postma
38346,d1494, Hsueh Li,Pao
38348,d13539,Kent,Mackenzie
38349,d15120,Martin,Edralin
38350,d15537,Mel,Ferrer
38351,d6446,Carl,Foreman
38355,d5090,Andy,Anderson
38358,d21439,Václav,Marhoul
38360,d13577,Kevin,Connolly
38362,d18525,Robert,Mond
38363,d4275,Adriano,Celentano
38365,d2700, Miky Del,Prete
38368,d16891,Paco,Arango
38369,d19874,Stelana,Kliris
38370,d9786,German,Doin
38371,d6405,Cacau,Rhoden
38372,d9287,Frank Hall,Green
38374,d517, Bruno,Stagnaro
38377,d13630,Kheiron,
38380,d20882,Tom,Owens
38388,d13049,Judy,Chaikin
38390,d19077,Samantha,Futerman
38391,d3310, Ryan,Miyamoto
38392,d16024,Mike,Thurmeier
38393,d1231, Galen T.,Chu(co-director)
38397,d12934,Joshua,Grannell
38398,d13330,Karl,Markovics
38399,d14629,Manfred,Wong
38400,d3903, Wai Man,Yip
38401,d4355,Alain,Gsponer
38408,d9164,Filip,Marczewski
38410,d13817,Krzysztof,Skonieczny
38415,d21070,Trey,Nelson
38445,d10779,Ian,Sbf
38448,d10772,Ian,McDonald
38449,d1257, Geetha,J
38450,d11127,Jacques,Besnard
38454,d8691,Eli Morgan,Gesner
38457,d1368, Guillermo,Arriaga
38458,d3531, Stephan,Elliott
38459,d3358, Sang-soo,Im
38460,d2756, Nadine,Labaki
38461,d1132, Fernando,Meirelles
38462,d1990, José,Padilha
38463,d559, Carlos,Saldanha
38464,d2905, Paolo,Sorrentino
38465,d1906, John,Turturro
38466,d223, Andrucha,Waddington
38467,d743, César,Charlone
38471,d10344,Harold,Crooks
38472,d4815,Amir,Amirani
38473,d10905,Isabelle,Doval
38475,d17060,Paul,Bettany
38478,d13137,July,Jung
38480,d4923,Andres,Veiel
38482,d19159,Sanyuan,Peng
38483,d17381,Peter,Handke
38485,d7210,Coluche,
38487,d15982,Mike,Cockayne
38505,d7050,Chucho E.,Quintero
38506,d20445,Ted,Kneeland
38511,d3575, Steven,Soderbergh
38513,d16807,Onur,Ünlü
38514,d6359,Burak,Aksak
38517,d8973,Erzsébet,Rácz
38518,d180, Anders,Østergaard
38519,d4214,Adam,Reid
38524,d12062,Jim,Hoskinson
38527,d2246, Laurence,Harvey
38528,d14514,Lyric R.,Cabral
38529,d820, David Felix,Sutcliffe
38530,d17222,Paulo,Caldas
38531,d2365, Lírio,Ferreira
38533,d10535,Hernando,Bansuelo
38534,d7135,Claudio,Marcone
38535,d8948,Ernest C.,Warde
38536,d6575,Cecília,Amado
38537,d1375, Guy,Gonçalves
38540,d9098,Fazil,
38541,d10749,I.V.,Sasi
38544,d21727,Xabi,Molia
38545,d14058,Laïla,Marrakchi
38556,d8563,Edgar,Hagen
38558,d13580,Kevin,Couliau
38559,d442, Bobbito,Garcia
38561,d14318,Lloyd,Handwerker
38562,d9025,Evan,Beloff
38563,d8346,Don,Sikorski
38564,d7374,D.W.,Young
38565,d5263,Anthony,Pierce
38569,d11344,James,Spione
38572,d3169, Richard T.,Heffron
38573,d11681,Jean-Loup,Hubert
38577,d9897,Giorgos,Siougas
38580,d19388,Seijirô,Kôyama
38583,d9956,Glenn,Takakjian
38585,d10855,Inessa,Kovalevskaya
38586,d10957,Ivan,Ufimtsev
38587,d21422,Vladimir,Vorobyov
38588,d10115,Grigori,Aronov
38589,d110, Aleksey,German
38590,d4916,Andrei,Tutyshkin
38591,d21918,Yuriy,Chulyukin
38593,d9044,Evgeniy,Tashkov
38597,d9749,Georgi,Yungvald-Khilkevich
38599,d8652,Efrem,Pruzhanskiy
38601,d6053,Boris,Durov
38603,d13132,Julio,Saraceni
38604,d16255,Nabi,Ganiyev
38606,d10118,Grigori,Nikulin
38607,d20262,Svetlana,Druzhinina
38613,d16579,Nikolai,Litus
38614,d108, Aleksei,Mishurin
38616,d13755,Konstantin,Bromberg
38617,d18733,Roman,Davydov
38620,d6055,Boris,Grigorev
38624,d3658, Tatyana,Ilina
38626,d15877,Michaël,Youn
38628,d4961,Andrew,Grieve
38631,d21808,Yevgeni,Slavinsky
38632,d3890, Vladimir,Mayakovsky
38633,d9069,Fabien,Onteniente
38640,d4526,Aleksandr,Stolper
38641,d1504, I.,Manssurowa
38642,d978, E.,Silberstein
38648,d16304,Naohisa,Inoue
38649,d16032,Mikhail,Agranovich
38650,d2868, Oleg,Yankovskiy
38652,d15368,Matthew,George
38653,d15141,Martin,Kunert
38656,d16422,Nichola,Bruce
38657,d1794, Jim,Gillespie
38658,d3153, Richard,Heslop
38659,d3494, Simon,Pummell
38660,d641, Chris,Rodley
38661,d401, Bernard,Rudden
38662,d2467, Mark,Szaszy
38663,d6052,Boris,Bushmelev
38664,d175, Anatoli,Markelov
38665,d1301, Georgi,Shchukin
38666,d8265,Dmitriy,Astrakhan
38668,d3517, Stanislav,Govorukhin
38673,d13444,Keita,Kôno
38674,d21919,Yuriy,Kara
38675,d22004,Zebediah De,Soto
38676,d2179, Krisztian,Majdik
38677,d18922,Ryan,Nicholson
38679,d7724,David,Benullo
38680,d12105,Jimmy,Huston
38682,d19997,Steve,Goltz
38685,d1762, Jeremy,Gillespie
38688,d714, Conor,Sweeney
38690,d12086,Jim,O'Rear
38691,d773, Daniel Emery,Taylor
38692,d8580,Edmund,Purdom
38693,d18125,Richard,Ciupka
38694,d7396,Dale,Fabrigar(co-director)
38695,d1105, Everette,Wallin(co-director)
38696,d11122,Jacov,Bresler
38701,d20776,Toby,Haynes
38705,d9017,Euros,Lyn
38707,d13523,Kenneth J.,Hall
38708,d12115,Jimmyo,Burril
38709,d14327,Logan,McMillan
38713,d14769,Marcos,Bernstein
38715,d13659,Kim,Bong-Joo
38719,d2053, Kai-Cheung,Chung
38724,d4721,Ali,Atay
38725,d4786,Alper,Caglar
38726,d15568,Mert,Baykal
38729,d14704,Marc,Silver
38730,d13021,Juan,Feldman
38731,d21344,Vincent,Grashaw
38732,d17045,Pau,Masó
38733,d813, David,Damen(co-director)
38734,d14290,Lisa,Mulcahy
38736,d18714,Roland af,Hällström
38737,d5004,Andrew,Parkinson
38739,d10679,Hsi-Chieh,Lai
38740,d3601, Sung Pe,Liu
38741,d7516,Daniel,Duran
38742,d18110,Richard,Benner
38751,d4266,Adrian,Popovici
38754,d21370,Vinton,Heuck
38755,d3380, Scooter,Tidwell
38756,d3754, Todd,Waterman
38759,d14574,Magnus von,Horn
38761,d17055,Paul,Ashton
38763,d9072,Fabio,Bonifacci
38764,d1160, Francesco,Miccichè
38765,d7128,Claudio,Amendola
38766,d19073,Sam de,Jong
38770,d21663,William,Rotsler
38777,d6636,Charles,Bryant
38778,d150, Alla,Nazimova
38780,d14773,Marcos,Paulo
38781,d18808,Rossano,Brazzi
38782,d13280,Kang,Cheng
38783,d3425, Shan,Hua
38788,d7334,Cyprien,Vial
38790,d11097,Jackie Earle,Haley
38796,d14737,Marcin,Koszalka
38797,d12035,Jill,D'Agnenica
38798,d19551,Shawn,Rech
38799,d464, Brandon,Kimber(co-director)
38801,d8445,Drew,Bolduc
38802,d759, Dan,Nelson
38804,d16188,Morgan,Knibbe
38806,d16089,Mina,Laamo
38815,d10203,Gábor,Reisz
38816,d21376,Virág,Zomborácz
38820,d11524,Jason,Mann
38821,d7492,Dang Di,Phan
38822,d14033,Lawen,Mohtadi
38823,d1258, Gellert,Tamas
38824,d11248,James E.,Tooley
38825,d10980,J.,Davis
38832,d20816,Togan,Gökbakar
38836,d10877,Irene von,Alberti
38838,d21602,William C.,Thomas
38839,d5776,Benjamin,Rocher
38840,d5290,Anton,Lanshakov
38841,d9768,Gerard,Barrett
38842,d5772,Benjamin,Leavitt
38843,d4549,Aleksey,Nuzhnyy
38845,d11101,Jackson,Douglas
38846,d2331, Louis J.,Horvitz
38847,d14026,Laurie,Anderson
38849,d11144,Jacques,Rozier
38853,d11356,James W.,Griffiths
38861,d15327,Matt,Riddlehoover
38862,d20183,Subodh,Bhave
38866,d17580,Philipp,Kadelbach
38868,d4213,Adam,Rehmeier
38869,d9046,Evgeny,Afineevsky
38870,d13728,Klaus,Hüttmann
38871,d14367,Louis Aimé Augustin Le,Prince
38874,d3956, William,Heise
38877,d8523,Eadweard,Muybridge
38879,d21605,William Carr,Crofts
38880,d3985, Wordsworth,Donisthorpe
38881,d16873,P.J.C.,Janssen
38883,d15518,Meghna,Gulzar
38884,d18611,Roberto,Malenotti
38887,d21309,Vijaya,Mehta
38888,d16800,Omung,Kumar
38894,d7841,David,Hughes
38895,d3115, Ray,Selfe
38898,d4788,Alphonse,Puthren
38899,d21224,Vasilis,Myrianthopoulos
38901,d16694,Nuno,Rocha
38902,d7219,Conrad,Jackson
38904,d1538, Ishi,Rudell(co-director)
38905,d10912,Ishi,Rudell
38906,d1688, Jayson,Thiessen
38907,d5469,Arthur,Luhn
38908,d20569,Thom,Zimny
38917,d20683,Tim,Graf
38918,d1601, Jakob,Montrasio
38921,d6584,Cem,Yilmaz
38922,d18718,Rolf,Lyssy
38924,d16797,Omar,Shargawi
38925,d12931,Joshua,Butler
38942,d14942,Mark,Caballero
38943,d3396, Seamus,Walsh
38944,d14306,Liz,Holzman
38945,d3302, Rusty,Mills
38946,d3767, Tom,Ruegger
38947,d3295, Russell,Calabrese
38948,d2787, Nelson,Recinos
38949,d1350, Greg,Reyna
38950,d2158, Kirk,Tingblad
38951,d603, Charles,Visser
38952,d9489,Gabriel,Ripstein
38953,d9452,Frédéric,Tellier
38954,d6249,Brice,Cauvin
38955,d5571,Avie,Luthra
38956,d5375,Archie,Borders
38958,d20768,Tobias,Lindner
38959,d16737,Oleg,Fesenko
38963,d8582,Edo,Bertoglio
38965,d2125, Kenny,Leon
38967,d12317,John,Barker
38970,d7639,Daric,Loo
38975,d21529,Wen-Han,Shih
38976,d4486,Alejo,Flah
38978,d18178,Richard,Ledes
38982,d18044,Renzo,Merusi
38983,d12403,John,Gordillo
38984,d19141,Sanjay,Patel
38988,d13545,Kerem,Deren
38994,d4186,Adam Egypt,Mortimer
38998,d4914,Andrei,Konst
38999,d11056,Jack,Ersgard
39000,d15399,Matthew,Smiley
39001,d20962,Tonje Hessen,Schei
39003,d8568,Edgar,Reitz
39004,d13945,Larry,Buchanan
39006,d13182,Justin,Jones
39009,d20056,Steven,Daniels
39010,d7805,David,Gidali
39013,d16376,Neil,Breen
39015,d18176,Richard,LeMay
39019,d2429, Marija Miletic,Dail(co-director)
39022,d14300,Liv,Corfixen
39023,d9784,Gerhard,Lamprecht
39026,d17176,Paul,Sapin
39027,d9955,Glenn,Standring
39029,d9325,Frank,Simon
39035,d21213,Vanessa,Roth
39036,d8657,Ei,Aoki
39037,d20370,Takuya,Nomura
39038,d3646, Takuya,Nomura
39039,d16131,Mitsuru,Obunai
39040,d20342,Takahiro,Miura
39041,d19590,Shinsuke,Takizawa
39042,d17926,Raphaël,Descraques
39043,d20648,Tian Xiao,Peng
39045,d11354,James,Vanderbilt
39046,d21661,William,Riead
39059,d7283,Craig,Roberts
39067,d1878, John,Kafka
39068,d21884,Yu Shan,Chen
39070,d4459,Alberto,Mar
39078,d5449,Arthur,Berthelet
39080,d12914,Josh,Kim
39081,d19118,Sandro,Cecca
39082,d17894,Ramiro,Meneses
39085,d13060,Julaluck,Ismalone
39086,d831, David,Ismalone
39087,d18037,Renjith,
39090,d17958,Ray,Danton
39093,d21551,Whitney,Horn
39094,d2283, Lev,Kalman
39097,d14646,Manousos,Manousakis
39101,d6658,Charles,Hood
39102,d8202,Dick,Carruthers
39103,d10897,Isaac,Ezban
39104,d11511,Jason,Gileno
39105,d21827,Yong-Joo,Lee
39107,d18775,Roni,Ezra
39108,d12768,Jonny,Owen
39109,d15201,Marya,Cohn
39110,d22077,Étienne-Jules,Marey
39114,d9260,Franck,Ribière
39117,d19014,Salam,Bappu
39119,d18987,Sabine,Gisiger
39120,d9423,Fredrik,Hiller
39121,d19352,Sean,Mewshaw
39122,d21160,Ursula,Liang
39131,d7053,Chuck,Comisky
39134,d6846,Chris,Matheson
39135,d18494,Robert L.,Levy
39136,d14902,Marion,Lipschutz
39137,d3274, Rose,Rosenblatt
39138,d14908,Marisa,Sistach
39139,d14934,Mark,Blutman
39141,d6752,Chi-Kin,Yeung
39142,d13017,Juan Carlos Pineiro,Escoriaza
39143,d7445,Dan,Cutforth(co-director)
39144,d1645, Jane,Lipsitz(co-director)
39145,d12293,Johanna,Lee
39146,d6206,Brian J.,Terwilliger
39147,d4534,Aleksandra,Snezhko-Blotskaya
39148,d3865, Viktor,Gromov
39149,d1549, Ivan,Ivanov-Vano
39151,d17597,Philippe,Kotlarski
39152,d258, Anne,Weil
39156,d2435, Mario,Marret
39157,d21822,Yoav,Shamir
39158,d15164,Martin Wichmann,Andersen
39164,d8167,Destiny,Ekaragha
39165,d18273,Ricky,Wood
39167,d4998,Andrew,Nisker
39172,d20919,Tomasz,Thomson
39173,d14539,Maarten,Treurniet
39177,d5424,Arne,Birkenstock
39179,d2094, Kazuya,Nomura
39180,d6677,Charles,Poekel
39182,d8655,Egor,Baranov
39183,d6923,Christian,Klandt
39188,d12954,José Antonio de la,Loma
39190,d5200,Anne,Émond
39197,d5976,Blake,Kueny
39198,d4182,Adam,Deacon
39199,d781, Daniel,Toland
39202,d5482,Arto,Lehkamo
39205,d15310,Matt,Lipsey
39206,d9969,Gonzalo,Bendala
39207,d18392,Robert,Carlyle
39208,d20753,Tina,Mabry
39210,d17614,Phillip,Baribeau
39211,d10673,Howy,Parkins
39212,d15212,Masaaki,Akahori
39216,d9814,Giancarlo,Romitelli
39220,d19616,Shu-Kai,Chung
39221,d2928, Patrick,Kong
39224,d15015,Mark,Neale
39226,d5722,Ben,Miller
39227,d5447,Arthur,Allen
39229,d10549,Heung-sik,Park
39230,d4876,Anders Johannes,Bukh
39231,d19763,Sonny,Mallhi
39235,d2775, Nate,Adams
39236,d16120,Mitch,Schauer
39237,d5534,Atsushi,Takahashi
39238,d6323,Bryan,Carberry
39241,d22047,Álvaro,Longoria
39242,d17026,Patrick,Ryan
39243,d4616,Alex R.,Johnson
39244,d18406,Robert,Crombie
39245,d3503, Sofya,Skya
39247,d2449, Mark,Franchetti(co-director)
39249,d11518,Jason,Krawczyk
39251,d12989,Joy,Mathew
39254,d20279,Sylvia,Chang
39255,d3818, Tso-chi,Chang
39256,d315, Arvin,Chen
39257,d2184, Kuo-Fu,Chen
39258,d4032, Yu-Hsun,Chen
39259,d3927, Wen-tang,Cheng
39260,d4031, Yu-Chieh,Cheng
39261,d4007, Yen-Ping,Chu
39262,d2721, Mong-Hong,Chung
39263,d2269, Leon,Dai
39264,d3937, Wi Ding,Ho
39265,d618, Chi-jan,Hou
39267,d3993, Ya-chuan,Hsiao
39268,d2167, Ko-shang,Shen
39269,d3434, Shaudi,Wang
39270,d3820, Tung,Wang
39271,d3660, Te-Sheng,Wei
39272,d2824, Nien-Jen,Wu
39273,d3992, Ya-che,Yang
39277,d10683,Hsueh Li,Pao
39279,d15350,Matthew A.,Cherry
39283,d15862,Michael,Williams
39284,d8668,Eitan,Reuven
39285,d5477,Arthur,Vincie
39286,d18229,Richard,Williams
39287,d5472,Arthur,Pierson
39289,d10086,Gregory,Hatanaka
39291,d20605,Thomas J.,Tobin
39292,d10162,Gustaf,Edgren
39293,d11823,Jeffrey,Mandel
39294,d7385,Dagen,Merrill
39295,d11155,Jae-hyun,Jang
39296,d11886,Jeong-hoon,Kim
39298,d6582,Celso R.,García
39299,d20168,Stéphane,Lapointe
39301,d10777,Ian,Power
39303,d20950,Tomás,Vorel
39304,d21401,Vladek,Zankovsky
39305,d8620,Edward D.,Murphy
39309,d8044,Dean,Jones
39310,d884, Dean,Jones
39311,d9645,Geoffrey,Enthoven
39315,d10293,Hannu,Seikkula
39316,d19791,Spede,Pasanen
39327,d15066,Markku,Heikkinen
39342,d3156, Richard,Leacock
39346,d7764,David,Dawkins
39353,d3177, Rick,McKay
39355,d235, Andy,Picheta
39357,d2982, Peter,Care
39358,d272, Anton,Corbijn
39359,d3648, Tamra,Davis
39360,d3549, Steve,Green
39361,d484, Brian,Griffin
39362,d3614, Sven,Harding
39363,d2137, Kevin,Kerslake
39365,d704, Clive,Richardson
39367,d3344, Samuel,Bayer
39368,d807, David,Bowie
39369,d3290, Rudi,Dolezal
39370,d3520, Stanley,Dorfman
39371,d2800, Nick,Goffey
39372,d935, Dominic,Hawley
39374,d3253, Roger,Michell
39377,d3727, Tim,Pope
39378,d2658, Mick,Rock
39379,d2540, Matthew,Rolston
39380,d2462, Mark,Romanek
39381,d1407, Hannes,Rossacher
39383,d3909, Walter A.,Stern
39386,d1632, James,Yukich
39391,d17169,Paul,Reubens
39392,d2488, Marty,Callner
39395,d7160,Clive A.,Smith
39396,d18090,Riccardo,Pellizzeri
39397,d3035, Philly de,Lacey
39399,d6838,Chris,Long
39400,d20225,Susan,Lambert
39401,d3526, Stefan,Moore
39402,d19347,Sean,McAllister
39403,d20822,Tom,Anton
39405,d4128,Abbas,Fahdel
39407,d12899,Josh,Bear
39410,d18250,Rick,Minnich
39412,d16668,Norma,Bailey
39416,d11275,James,Head
39419,d13802,Kristoffer,Tabori
39425,d12755,Jonathan,Wright
39429,d10398,Harvey,Crossland
39430,d14839,Mariah,Carey
39431,d17779,R.,Winer
39432,d5344,António-Pedro,Vasconcelos
39433,d4561,Alessandro,Carloni
39434,d1755, Jennifer Yuh,Nelson
39438,d20945,Tomoyuki,Furumaya
39439,d10728,Hyeon-su,Jang
39441,d16662,Norihiro,Koizumi
39442,d13150,Jung-hwa,Chung
39443,d16483,Nick,Nevern
39444,d10925,Isshin,Inudô
39447,d622, Chih-yen,Yee
39448,d4009, Yibai,Zhang
39449,d11735,Jeff,Adachi
39450,d13418,Kazuya,Konaka
39451,d15224,Masahiro,Takada
39452,d21872,You-jeong,Chang
39454,d21878,Young-jae,Lee
39456,d13543,Kentarô,Ohtani
39457,d7964,David,Schisgall
39458,d2836, Nina,Alvarez(co-director)
39459,d15218,Masahiko,Nagasawa
39460,d20411,Tarô,Ohtani
39462,d19133,Sang-yong,Lee
39464,d18949,Ryôtarô,Muramatsu
39465,d13542,Kentarô,Moriya
39466,d13893,Kôta,Yoshida
39467,d6750,Chi Y.,Lee
39468,d4700,Alfonso Pineda,Ulloa
39471,d18686,Roger,Melvin
39472,d11156,Jae-rim,Han
39474,d21883,Yu,Nakai
39475,d13869,Kyung-Soo,Im
39479,d7393,Daisuke,Tengan
39480,d14092,Leehom,Wang
39481,d14556,Macoto,Tezuka
39482,d10731,Hyeong-jun,Bae
39484,d20208,Sung-hyun,Byun
39485,d21788,Yasuhiro,Kawamura
39486,d6094,Brad,Leong
39487,d10848,In-ho,Hwang
39488,d12619,Joji,Matsuoka
39494,d7310,Cullen,Blaine
39498,d4738,Alik,Sakharov
39499,d19166,Sara Hirsh,Bordo
39502,d17916,Randy,Redroad
39507,d21068,Trey Edward,Shults
39509,d14722,Marcel,Varnel
39516,d6332,Bryan,Lefler
39524,d6944,Christie Will,Wolf
39526,d6209,Brian K.,Roberts
39527,d17217,Paula,Ortiz
39528,d16748,Oliver,Dieckmann
39529,d10872,Iram Parveen,Bilal
39530,d4168,Adam,Alleca
39533,d13969,Larry,Yang
39534,d21111,Ty,Hodges
39536,d9158,Fez,Noriega
39537,d16168,Monica,Mingo
39539,d12453,John,Klein
39541,d13462,Keith,Parmer
39545,d6775,Chito S.,Roño
39546,d4569,Alessandro,Siani
39555,d9478,Gabriel,Clarke
39556,d1889, John,McKenna
39558,d6257,Britni,West
39564,d10610,Hiroyuki,Yamashita
39565,d17863,Ralf,Gregan
39566,d1389, Günter,Vaessen
39567,d12483,John,Magary
39568,d5455,Arthur,Cullipher
39569,d17098,Paul,Frees
39570,d16083,Mimmo,Cattarinich
39574,d16653,Nonzee,Nimibutr
39576,d10684,Hu,Guan
39579,d10485,Henrique,Goldman
39580,d14615,Malu De,Martino
39581,d16172,Monique,Gardenberg
39582,d20954,Toni,Venturi
39583,d17224,Paulo,Machline
39584,d8979,Esmir,Filho
39585,d13144,Jun'ya,Satô
39588,d8148,Derek,Franson
39589,d19622,Shun'ichi,Hirano
39593,d21096,Tsuneo,Kobayashi
39594,d21092,Truett,Hancock
39595,d17525,Phil,Cooke
39597,d12906,Josh,Feldman
39599,d16656,Norbert A.,Myles
39600,d18520,Robert,McCallum
39602,d4656,Alexandra,Leclère
39603,d6507,Carlos,Stevens
39609,d14399,Luc,Dionne
39610,d12991,Joyce,Bernal
39611,d20341,Takahiro,Miki
39615,d13884,Kôji,Maeda
39616,d21905,Yun-su,Chong
39617,d20460,Tedi,Sarafian
39620,d19480,Seung-jin,Ryoo
39622,d10598,Hiroshi,Shinagawa
39625,d10733,Hyuk,Byun
39626,d1808, Jin-ho,Hur
39628,d2147, Ki-hwan,Oh
39629,d4018, Yong-sik,Yu
39630,d13535,Kensaku,Watanabe
39631,d21752,Ya-che,Yang
39632,d9612,Gen,Takahashi
39633,d13142,Jun'ichi,Mori
39636,d8904,Eric,Wirix
39637,d9405,Freddy,Coppens
39641,d2214, Lance,Bangs
39642,d3264, Roman,Coppola
39645,d14815,Margus,Paju
39649,d16356,Nayan,Padrai
39658,d138, Alfred E.,Green
39661,d20246,Susanne,Zanke
39663,d5383,Ari,Novak
39666,d7839,David,Howard
39667,d1956, Joseph,Kane
39677,d8925,Erik,Lamens
39678,d8394,Dorothée Van Den,Berghe
39679,d16528,Nicolas,Provost
39680,d10569,Hilde Van,Mieghem
39681,d10188,Guy Lee,Thys
39683,d9161,Fien,Troch
39684,d20378,Tamar van den,Dop
39685,d10934,Ivan,Boeckmans
39686,d1378, Guy Lee,Thys(co-director)
39687,d17675,Pieter Van,Hees
39692,d9792,Gert,Embrechts
39695,d10309,Hans Van,Nuffel
