,imdb_id,director_id
28829,tt1565434,d21573
28830,tt1565434,d975
28831,tt0839976,d16554
28832,tt2343585,d5480
28833,tt3132738,d16253
28834,tt1624376,d20507
28835,tt0032655,d17289
28836,tt0047336,d18615
28837,tt0057135,d4623
28838,tt0074878,d21363
28839,tt0024830,d14719
28840,tt0028980,d14719
28841,tt0033603,d14719
28842,tt0044140,d14719
28843,tt0044883,d14719
28844,tt0024144,d18438
28845,tt0028770,d18438
28846,tt0034959,d18438
28847,tt0037746,d18438
28848,tt0037632,d18438
28849,tt0041269,d18438
28850,tt3004852,d5197
28851,tt0105606,d11760
28852,tt0324941,d12066
28853,tt0324941,d492
28854,tt0040917,d21928
28855,tt1702443,d12657
28856,tt1276434,d10400
28857,tt0085106,d16253
28858,tt0212235,d12322
28859,tt1705952,d18022
28860,tt0299981,d6159
28861,tt0088583,d16253
28862,tt0758781,d21164
28863,tt1718903,d15468
28864,tt1718903,d770
28865,tt0075809,d8731
28866,tt3138104,d12928
28867,tt0133024,d10852
28868,tt1913166,d8414
28869,tt2375779,d8079
28870,tt0110068,d20146
28871,tt0099327,d14966
28872,tt2351310,d20211
28873,tt2354205,d7910
28874,tt2354205,d1592
28875,tt0756648,d14400
28876,tt0359144,d14849
28877,tt3465456,d6747
28878,tt2609912,d14176
28879,tt2609912,d3730
28880,tt1764625,d8807
28881,tt0086823,d16253
28882,tt1458915,d4237
28883,tt0313597,d8016
28884,tt1559033,d17039
28885,tt2570858,d17478
28886,tt3264102,d9469
28887,tt2275861,d8665
28888,tt0263265,d4469
28889,tt2083231,d7214
28890,tt0460925,d20715
28891,tt1699755,d20751
28892,tt0486656,d7934
28893,tt0493451,d20470
28894,tt0451187,d15701
28895,tt0324532,d20023
28896,tt1486670,d12301
28897,tt2465140,d21119
28898,tt1662293,d5249
28899,tt0839880,d9671
28900,tt1002567,d17683
28901,tt0318497,d4960
28902,tt0817545,d14138
28903,tt0475417,d15383
28904,tt1034320,d20017
28905,tt1560954,d12012
28906,tt0995863,d19549
28907,tt0064916,d9823
28908,tt1792543,d15790
28909,tt4008652,d7093
28910,tt3074780,d5853
28911,tt3074780,d2681
28912,tt0073259,d15289
28913,tt3235888,d7948
28914,tt0066436,d12732
28915,tt2962726,d16647
28916,tt1403862,d19492
28917,tt2645000,d21557
28918,tt0084747,d20496
28919,tt0084747,d1420
28920,tt1628055,d8320
28921,tt1924277,d4462
28922,tt0254871,d6784
28923,tt0205214,d16253
28924,tt2041488,d12598
28925,tt2561546,d4698
28926,tt2132324,d16890
28927,tt2246837,d4855
28928,tt0817228,d17334
28929,tt0339294,d20045
28930,tt1285010,d14073
28931,tt1407078,d18503
28932,tt1090671,d7696
28933,tt1243955,d16449
28934,tt0117692,d4193
28935,tt0161492,d6248
28936,tt0104418,d5526
28937,tt2040578,d8284
28938,tt0081062,d11061
28939,tt0068716,d12084
28940,tt1074214,d10665
28941,tt1502420,d12736
28942,tt0054561,d14674
28943,tt2529256,d15884
28944,tt2529256,d339
28945,tt0441633,d4337
28946,tt0055738,d12387
28947,tt0114019,d17835
28948,tt1391481,d8232
28949,tt3300814,d14598
28950,tt1733689,d4931
28951,tt1813774,d11430
28952,tt2400275,d11682
28953,tt1119194,d15242
28954,tt0078089,d11282
28955,tt2357377,d19482
28956,tt3404140,d21718
28957,tt0022979,d21591
28958,tt0057723,d10226
28959,tt1541110,d20812
28960,tt0090961,d21844
28961,tt0062741,d12013
28962,tt1606390,d14896
28963,tt1407049,d13252
28964,tt0056912,d9765
28965,tt0072764,d9765
28966,tt0055831,d9765
28967,tt0055831,d3090
28968,tt0064158,d18147
28969,tt0092751,d4144
28970,tt0069919,d5367
28971,tt0063341,d11956
28972,tt1327709,d15054
28973,tt1504019,d10468
28974,tt2980764,d13999
28975,tt2461132,d9087
28976,tt1717578,d19521
28977,tt1254947,d19521
28978,tt0034064,d12860
28979,tt1833708,d8430
28980,tt0104521,d9432
28981,tt2552498,d14927
28982,tt0041600,d4706
28983,tt0095089,d13961
28984,tt0103955,d13961
28985,tt0115891,d13961
28986,tt1076252,d19929
28987,tt0006731,d6743
28988,tt0006731,d3478
28989,tt0111093,d5021
28990,tt1083462,d17528
28991,tt0038514,d21594
28992,tt0067216,d12387
28993,tt1977953,d8694
28994,tt0094021,d18695
28995,tt0078313,d5313
28996,tt0454879,d8846
28997,tt0088851,d9208
28998,tt0254872,d6784
28999,tt1636844,d8724
29000,tt3118958,d16466
29001,tt0080024,d15783
29002,tt0217074,d7981
29003,tt1431191,d7767
29004,tt0117676,d12564
29005,tt2046090,d12821
29006,tt0076915,d10982
29007,tt0161970,d6016
29008,tt0988083,d11759
29009,tt0058580,d18197
29010,tt0765487,d11914
29011,tt0209264,d18126
29012,tt2808680,d19101
29013,tt2805748,d20093
29014,tt2597242,d16440
29015,tt2217458,d6304
29016,tt2313896,d5440
29017,tt2313896,d1323
29018,tt0949423,d19760
29019,tt0412888,d10466
29020,tt0203297,d17560
29021,tt1606385,d17829
29022,tt0093276,d4694
29023,tt0078995,d4694
29024,tt0075881,d4694
29025,tt0149677,d4694
29026,tt2395455,d7508
29027,tt0090318,d4694
29028,tt0073298,d13500
29029,tt0073804,d4694
29030,tt0069700,d4694
29031,tt0066045,d4694
29032,tt0290240,d4694
29033,tt0073609,d12490
29034,tt0210576,d4901
29035,tt0436374,d10143
29036,tt2866676,d14843
29037,tt2328773,d13378
29038,tt2328773,d563
29039,tt4209244,d20705
29040,tt0021424,d12862
29041,tt0024334,d21591
29042,tt1691453,d5197
29043,tt0134693,d13065
29044,tt0024908,d10694
29045,tt2260052,d8548
29046,tt2526856,d17776
29047,tt2526856,d1804
29048,tt0051076,d17554
29049,tt0016938,d10518
29050,tt0034282,d17960
29051,tt0026703,d14719
29052,tt2348322,d13643
29053,tt0077612,d8312
29054,tt0198371,d13828
29055,tt0043040,d18172
29056,tt0073700,d6757
29057,tt0032142,d12377
29058,tt0030382,d12372
29059,tt0030382,d3968
29060,tt3742040,d19798
29061,tt0053331,d17567
29062,tt0071992,d17925
29063,tt0028354,d14098
29064,tt0027062,d10163
29065,tt2215489,d14643
29066,tt0199580,d13417
29067,tt0065534,d9709
29068,tt1043860,d7439
29069,tt0044928,d5247
29070,tt0041635,d21928
29071,tt0047625,d7902
29072,tt0268037,d6251
29073,tt2299471,d21856
29074,tt1380279,d11364
29075,tt1312254,d5224
29076,tt0472602,d5551
29077,tt1642665,d5098
29078,tt0120847,d20089
29079,tt1764647,d15353
29080,tt1052040,d8607
29081,tt0210294,d8017
29082,tt1630564,d7411
29083,tt0031750,d8579
29084,tt0104808,d21643
29085,tt0038982,d17539
29086,tt0033577,d8619
29087,tt0033577,d3162
29088,tt0189844,d9126
29089,tt1719583,d4701
29090,tt1721685,d13667
29091,tt1081975,d13265
29092,tt1989598,d10798
29093,tt0078500,d12466
29094,tt2109153,d19195
29095,tt0050954,d18773
29096,tt0050954,d3876
29097,tt0827709,d21594
29098,tt0827709,d2853
29099,tt0827709,d977
29100,tt0470857,d9725
29101,tt0119836,d18705
29102,tt0050841,d12396
29103,tt0093432,d12732
29104,tt0044670,d19657
29105,tt0053321,d14174
29106,tt0805631,d14626
29107,tt2328490,d20574
29108,tt2328490,d1822
29109,tt0040773,d4458
29110,tt0038245,d10101
29111,tt0038245,d1292
29112,tt0022117,d19071
29113,tt0019434,d9279
29114,tt0019434,d1530
29115,tt0055557,d6694
29116,tt2096541,d10067
29117,tt0093261,d5079
29118,tt0018908,d15565
29119,tt0018908,d2326
29120,tt0018908,d1081
29121,tt0033805,d9336
29122,tt0039627,d5247
29123,tt0057642,d17226
29124,tt0039160,d5373
29125,tt0024269,d7096
29126,tt0021240,d21603
29127,tt0052610,d6649
29128,tt0038905,d9985
29129,tt0042858,d6151
29130,tt0963177,d10186
29131,tt0041527,d20452
29132,tt0040947,d9985
29133,tt2554714,d15303
29134,tt0054697,d19652
29135,tt0061076,d11622
29136,tt0059539,d12357
29137,tt0047139,d14087
29138,tt1727373,d16113
29139,tt1757944,d17791
29140,tt0049629,d13490
29141,tt0023268,d21452
29142,tt1869724,d7687
29143,tt0046491,d21595
29144,tt0021087,d20454
29145,tt0045300,d19792
29146,tt1333656,d10029
29147,tt0069044,d15540
29148,tt1034293,d15648
29149,tt2397549,d14872
29150,tt0322622,d7714
29151,tt0901504,d5016
29152,tt0469429,d16666
29153,tt0038151,d13841
29154,tt0343449,d11557
29155,tt1079448,d18581
29156,tt2421416,d7099
29157,tt0905994,d4633
29158,tt0039037,d6632
29159,tt1434423,d13831
29160,tt1434423,d3067
29161,tt0438052,d17246
29162,tt0067949,d11708
29163,tt0021413,d12386
29164,tt0474476,d8883
29165,tt0166593,d11069
29166,tt0043861,d10347
29167,tt0409962,d15855
29168,tt0039772,d20452
29169,tt1260365,d7372
29170,tt0053290,d13685
29171,tt0473364,d14795
29172,tt0090297,d8203
29173,tt0137799,d18164
29174,tt0408828,d19226
29175,tt1230211,d7288
29176,tt0065079,d4159
29177,tt1591504,d6795
29178,tt0048593,d12377
29179,tt0462359,d5359
29180,tt1714196,d19521
29181,tt0222355,d8016
29182,tt0060893,d12396
29183,tt0058751,d10325
29184,tt1567385,d14370
29185,tt1731767,d8993
29186,tt2215077,d5960
29187,tt0154587,d12845
29188,tt0154587,d3955
29189,tt0063707,d16849
29190,tt0064243,d18742
29191,tt0064186,d21150
29192,tt2047802,d18462
29193,tt0050643,d17287
29194,tt4186390,d16244
29195,tt0024620,d13685
29196,tt0019557,d9297
29197,tt1766189,d10029
29198,tt0034433,d13063
29199,tt0102566,d6619
29200,tt2597718,d16962
29201,tt0052877,d15638
29202,tt0087699,d21155
29203,tt0030554,d8619
29204,tt0040347,d21594
29205,tt0030997,d9668
29206,tt0119358,d21265
29207,tt2147822,d18927
29208,tt0035537,d18591
29209,tt0031909,d10356
29210,tt0041882,d14161
29211,tt0203695,d10600
29212,tt0040187,d16681
29213,tt0057393,d14167
29214,tt0168355,d16253
29215,tt1946298,d15907
29216,tt0108556,d9400
29217,tt0123179,d4140
29218,tt2182019,d12620
29219,tt0055152,d21677
29220,tt1935929,d4633
29221,tt0031477,d12350
29222,tt1519663,d11269
29223,tt0063643,d17483
29224,tt0095975,d8810
29225,tt1127205,d16253
29226,tt0255702,d7616
29227,tt0255702,d3172
29228,tt0107333,d4442
29229,tt0757175,d11273
29230,tt1054675,d16253
29231,tt1724572,d11273
29232,tt0049434,d8094
29233,tt1937506,d11504
29234,tt2402985,d15854
29235,tt0284445,d11242
29236,tt0078672,d16253
29237,tt0171768,d7589
29238,tt0056138,d17533
29239,tt1946421,d21666
29240,tt0095316,d15828
29241,tt0463826,d16253
29242,tt0098328,d6244
29243,tt0128977,d15117
29244,tt0086486,d12013
29245,tt0267657,d6654
29246,tt0029864,d4861
29247,tt1474889,d13375
29248,tt1472195,d16122
29249,tt1472195,d3018
29250,tt1320293,d12503
29251,tt0068524,d8810
29252,tt0059915,d10325
29253,tt0134969,d20982
29254,tt3104304,d20160
29255,tt0025465,d8502
29256,tt1222329,d7487
29257,tt0085328,d20757
29258,tt0387549,d20645
29259,tt1138481,d14829
29260,tt0398378,d15135
29261,tt1548635,d4966
29262,tt0345543,d6654
29263,tt1028581,d18472
29264,tt0804550,d21076
29265,tt0062479,d5026
29266,tt0038937,d4706
29267,tt1577055,d10112
29268,tt1610518,d19932
29269,tt1200272,d17329
29270,tt0805619,d8960
29271,tt0058437,d15153
29272,tt0115820,d20268
29273,tt0151392,d11394
29274,tt0024592,d14553
29275,tt0045135,d9759
29276,tt0143367,d18361
29277,tt0143367,d3480
29278,tt0016480,d9668
29279,tt0116980,d5142
29280,tt0116980,d1812
29281,tt0111386,d11946
29282,tt0035438,d21591
29283,tt0048396,d8562
29284,tt0410554,d20904
29285,tt0014605,d10501
29286,tt0022191,d8625
29287,tt0051848,d12578
29288,tt1547090,d9494
29289,tt0042409,d12838
29290,tt0301526,d6654
29291,tt0052378,d5839
29292,tt0057683,d9329
29293,tt0070700,d18165
29294,tt0140340,d7443
29295,tt0378230,d6654
29296,tt0061557,d9404
29297,tt0062360,d9404
29298,tt0064704,d9404
29299,tt0070770,d9404
29300,tt0072189,d9404
29301,tt0069924,d9404
29302,tt0073042,d9404
29303,tt0092831,d9404
29304,tt0092831,d2119
29305,tt1292652,d20888
29306,tt0419373,d12417
29307,tt0057227,d9617
29308,tt1570970,d8792
29309,tt3468260,d9817
29310,tt3138376,d8079
29311,tt1640486,d5479
29312,tt0270882,d5997
29313,tt0120135,d7966
29314,tt1144551,d11588
29315,tt0110015,d5917
29316,tt0102067,d10647
29317,tt0061502,d17374
29318,tt0081712,d13723
29319,tt1838475,d7846
29320,tt2761578,d15063
29321,tt0787485,d18429
29322,tt0061176,d5974
29323,tt0040720,d16671
29324,tt0048204,d5065
29325,tt1053880,d10082
29326,tt0111470,d20646
29327,tt0285685,d18581
29328,tt0288415,d18581
29329,tt0387925,d18581
29330,tt0367088,d18581
29331,tt0470982,d18581
29332,tt1544572,d18581
29333,tt1792131,d18581
29334,tt1791658,d18581
29335,tt2414212,d18581
29336,tt2999390,d18581
29337,tt0113748,d10759
29338,tt0118159,d18186
29339,tt0157171,d8851
29340,tt0811124,d18666
29341,tt0043687,d15638
29342,tt0062713,d10475
29343,tt0096839,d18151
29344,tt0122968,d18151
29345,tt0426550,d18151
29346,tt0494260,d18151
29347,tt1687277,d18151
29348,tt2171735,d18151
29349,tt2388208,d18151
29350,tt2857160,d18151
29351,tt3745840,d18151
29352,tt0118453,d16253
29353,tt0023943,d10260
29354,tt0023943,d606
29355,tt0111387,d20737
29356,tt0111388,d9673
29357,tt1874633,d20231
29358,tt0039659,d12350
29359,tt0041526,d7741
29360,tt2207778,d6243
29361,tt0050298,d18853
29362,tt1666318,d18661
29363,tt0024647,d20469
29364,tt0040647,d19811
29365,tt0046095,d18831
29366,tt0104984,d18637
29367,tt0048346,d12516
29368,tt0084438,d7163
29369,tt0217136,d19417
29370,tt0043088,d7326
29371,tt0037104,d10502
29372,tt0035103,d10888
29373,tt0020589,d19649
29374,tt0089628,d21593
29375,tt1083470,d7029
29376,tt0031710,d21607
29377,tt1978480,d5560
29378,tt0060295,d17920
29379,tt0418016,d21190
29380,tt1734203,d20093
29381,tt0073765,d13489
29382,tt0035078,d4438
29383,tt0017196,d11642
29384,tt0064409,d14079
29385,tt0031708,d21607
29386,tt0274905,d9396
29387,tt0426114,d6877
29388,tt0030491,d21607
29389,tt1023346,d7272
29390,tt0024951,d14207
29391,tt2490004,d4633
29392,tt0107451,d21611
29393,tt1368870,d8408
29394,tt0043759,d12874
29395,tt0041523,d9182
29396,tt0222608,d16253
29397,tt0072107,d10884
29398,tt0932669,d9751
29399,tt0067457,d9987
29400,tt0293509,d11717
29401,tt0049509,d18853
29402,tt1013651,d9939
29403,tt0061433,d9229
29404,tt0423514,d5732
29405,tt0110706,d19047
29406,tt0064699,d6067
29407,tt0067491,d7443
29408,tt0490527,d11914
29409,tt1052024,d18094
29410,tt0058384,d21593
29411,tt0057379,d21606
29412,tt1131743,d11537
29413,tt0015002,d9380
29414,tt0015002,d3333
29415,tt0057212,d8658
29416,tt0113949,d4442
29417,tt0113950,d4442
29418,tt0059518,d9326
29419,tt1636629,d5710
29420,tt1636629,d32
29421,tt0216930,d19652
29422,tt0165396,d8921
29423,tt0113932,d14876
29424,tt0079357,d13061
29425,tt0079357,d310
29426,tt1636539,d17158
29427,tt1148277,d8850
29428,tt0110999,d8142
29429,tt0057986,d15620
29430,tt0090073,d6368
29431,tt0120329,d7497
29432,tt0053354,d17881
29433,tt1272018,d5037
29434,tt0074441,d15550
29435,tt0069278,d12408
29436,tt0054086,d5218
29437,tt1436034,d20592
29438,tt0068997,d18147
29439,tt0977663,d7797
29440,tt0265859,d5885
29441,tt0114137,d19285
29442,tt0308443,d20270
29443,tt0414161,d4983
29444,tt0022054,d21615
29445,tt1537481,d12413
29446,tt0023312,d9707
29447,tt0023312,d3111
29448,tt0023312,d1424
29449,tt0023312,d2312
29450,tt0473553,d7052
29451,tt0064471,d15540
29452,tt0909010,d18628
29453,tt0044070,d18825
29454,tt0044138,d18591
29455,tt0028873,d18591
29456,tt0195209,d9136
29457,tt0068902,d9136
29458,tt0070660,d9136
29459,tt0071344,d9136
29460,tt0072786,d9136
29461,tt0076518,d9136
29462,tt0077191,d9136
29463,tt1417108,d19153
29464,tt3321428,d19153
29465,tt1797504,d9141
29466,tt1392190,d9713
29467,tt3195644,d14100
29468,tt2488496,d11008
29469,tt2638144,d20750
29470,tt0803096,d8479
29471,tt2395427,d12950
29472,tt1630029,d11225
29473,tt1790809,d12148
29474,tt1790809,d1089
29475,tt0974015,d21977
29476,tt0478970,d17516
29477,tt1502712,d12929
29478,tt1431045,d20704
29479,tt3501632,d20334
29480,tt3896198,d11267
29481,tt3498820,d5268
29482,tt3498820,d1839
29483,tt1211837,d19253
29484,tt3385516,d6338
29485,tt0206117,d15934
29486,tt0102799,d22048
29487,tt2113659,d15799
29488,tt0377834,d7969
29489,tt0055534,d12343
29490,tt3520564,d16604
29491,tt2279864,d10052
29492,tt2326574,d8497
29493,tt0165993,d12862
29494,tt2312390,d5706
29495,tt2312390,d2519
29496,tt3204144,d20582
29497,tt0017120,d18063
29498,tt0034198,d15041
29499,tt0120080,d21721
29500,tt0101933,d8205
29501,tt0029845,d5780
29502,tt0029845,d2287
29503,tt0044919,d4757
29504,tt0044503,d18591
29505,tt0817911,d14362
29506,tt0050650,d10706
29507,tt0053275,d4323
29508,tt0053275,d3631
29509,tt0094007,d10499
29510,tt0063553,d18205
29511,tt0066183,d11953
29512,tt0104469,d18516
29513,tt0039660,d8345
29514,tt0044696,d14448
29515,tt0022382,d22019
29516,tt0022382,d2013
29517,tt0024307,d14316
29518,tt1525346,d17216
29519,tt0033879,d9741
29520,tt0033728,d9741
29521,tt0034163,d9741
29522,tt0098681,d6757
29523,tt0042829,d18368
29524,tt0129119,d18590
29525,tt0174240,d21920
29526,tt2028578,d14442
29527,tt0093290,d15422
29528,tt0108041,d10243
29529,tt1284592,d10243
29530,tt0099719,d10622
29531,tt0045216,d7733
29532,tt0042894,d12578
29533,tt0107099,d16253
29534,tt0246786,d16267
29535,tt0067672,d9823
29536,tt0066064,d13919
29537,tt1235200,d17002
29538,tt1235837,d20059
29539,tt1235837,d451
29540,tt0918645,d4442
29541,tt0415855,d12002
29542,tt0080853,d9674
29543,tt0249326,d17576
29544,tt0051649,d9329
29545,tt0130172,d19350
29546,tt0468965,d18909
29547,tt0045184,d5065
29548,tt0020585,d21590
29549,tt2530936,d7515
29550,tt2511670,d17592
29551,tt0133168,d15422
29552,tt0107696,d11955
29553,tt0107482,d12880
29554,tt0054991,d10884
29555,tt0018836,d21294
29556,tt0039410,d9990
29557,tt0093898,d18258
29558,tt0110017,d10337
29559,tt1745958,d21449
29560,tt2073121,d20138
29561,tt1504443,d20093
29562,tt0261992,d15082
29563,tt1650044,d10756
29564,tt0828450,d19231
29565,tt0093489,d22063
29566,tt0477349,d5037
29567,tt2404583,d12709
29568,tt1213856,d13637
29569,tt0424228,d6654
29570,tt1954811,d16329
29571,tt0250698,d5570
29572,tt0091183,d13487
29573,tt1439235,d12503
29574,tt2953196,d15028
29575,tt1087524,d5502
29576,tt0043769,d12328
29577,tt0035612,d10356
29578,tt0029087,d11133
29579,tt0836710,d12282
29580,tt1843202,d8591
29581,tt0052811,d12396
29582,tt0031575,d4254
29583,tt0031575,d483
29584,tt0031575,d2616
29585,tt0031575,d124
29586,tt0026966,d22026
29587,tt0039591,d22026
29588,tt0040002,d22026
29589,tt0043436,d22026
29590,tt0036581,d21604
29591,tt0049280,d12959
29592,tt0051754,d12959
29593,tt0056526,d12959
29594,tt1523485,d6500
29595,tt0034734,d14170
29596,tt0079840,d16253
29597,tt0058525,d9985
29598,tt0110016,d8406
29599,tt0040499,d6151
29600,tt0039110,d15569
29601,tt0073229,d11913
29602,tt0111021,d11913
29603,tt0262259,d11913
29604,tt0289830,d16253
29605,tt0073488,d19430
29606,tt0062482,d6366
29607,tt0063240,d15620
29608,tt0063240,d2280
29609,tt0067245,d5252
29610,tt0026972,d10495
29611,tt1931466,d5902
29612,tt2569236,d21164
29613,tt0117942,d16650
29614,tt0049578,d7902
29615,tt2872810,d18207
29616,tt0029516,d11052
29617,tt2369041,d8894
29618,tt0385988,d17904
29619,tt0070184,d8798
29620,tt0046035,d6352
29621,tt0026660,d4146
29622,tt0031503,d4146
29623,tt0047597,d4146
29624,tt0113278,d4442
29625,tt0073663,d11700
29626,tt0096340,d6429
29627,tt0058238,d18230
29628,tt2611026,d7960
29629,tt2611026,d659
29630,tt0025330,d15638
29631,tt1206086,d15476
29632,tt2076176,d9185
29633,tt0486652,d8417
29634,tt0068891,d13873
29635,tt0051753,d13873
29636,tt0051753,d1382
29637,tt0044429,d21880
29638,tt0039055,d13063
29639,tt0046865,d7741
29640,tt0018166,d5762
29641,tt0056187,d17554
29642,tt0866435,d9634
29643,tt0110901,d12376
29644,tt0057362,d15032
29645,tt0447249,d10440
29646,tt0447249,d1651
29647,tt0030412,d18217
29648,tt0068613,d12059
29649,tt0026675,d16179
29650,tt0117396,d15034
29651,tt0052013,d19472
29652,tt0052013,d361
29653,tt0024471,d15638
29654,tt2217936,d19497
29655,tt2221648,d6133
29656,tt0029118,d8633
29657,tt1461249,d12927
29658,tt0119505,d17501
29659,tt0044125,d6694
29660,tt0884214,d12313
29661,tt0382856,d11080
29662,tt0367245,d20216
29663,tt0088895,d19928
29664,tt0289652,d19928
29665,tt1956502,d19928
29666,tt0383862,d4249
29667,tt0484175,d9495
29668,tt0091706,d18219
29669,tt0451038,d7266
29670,tt0878814,d6325
29671,tt0268346,d7543
29672,tt0056183,d10184
29673,tt0046029,d6185
29674,tt0933064,d6654
29675,tt0043910,d7319
29676,tt0044075,d20145
29677,tt0240944,d18542
29678,tt3549508,d16804
29679,tt1063111,d18907
29680,tt1783772,d12503
29681,tt2963232,d16618
29682,tt0039461,d11052
29683,tt0025173,d11052
29684,tt0025173,d3336
29685,tt0024100,d11052
29686,tt0019571,d11052
29687,tt1365471,d17934
29688,tt0008443,d15447
29689,tt0110018,d12900
29690,tt0060476,d19650
29691,tt0060476,d1180
29692,tt0048112,d9295
29693,tt0041190,d9295
29694,tt0036160,d19650
29695,tt0036160,d1180
29696,tt2379386,d21164
29697,tt0118452,d16253
29698,tt0436498,d8468
29699,tt0110019,d5917
29700,tt0436595,d9675
29701,tt0307553,d8894
29702,tt1935828,d20695
29703,tt1659253,d5777
29704,tt0067750,d10496
29705,tt1444252,d7451
29706,tt0029650,d8579
29707,tt0024130,d19071
29708,tt2202471,d8441
29709,tt0120392,d18802
29710,tt2594950,d21917
29711,tt0033660,d21480
29712,tt0060783,d12886
29713,tt0061020,d12886
29714,tt0066490,d12886
29715,tt0066062,d12886
29716,tt0073134,d12886
29717,tt0073454,d12886
29718,tt0079225,d12886
29719,tt0081344,d7548
29720,tt0081344,d1963
29721,tt0085927,d12886
29722,tt0088248,d12886
29723,tt0088611,d16253
29724,tt0097648,d12886
29725,tt0097648,d3149
29726,tt0099842,d12886
29727,tt0099225,d12886
29728,tt0100063,d12886
29729,tt0104886,d12886
29730,tt0108159,d12886
29731,tt0179940,d12886
29732,tt0037826,d17539
29733,tt0284450,d12886
29734,tt0499260,d12886
29735,tt0023240,d11255
29736,tt0023240,d1027
29737,tt0055383,d17488
29738,tt0023322,d8641
29739,tt0037256,d21548
29740,tt0021060,d18591
29741,tt0197730,d13721
29742,tt0058585,d8111
29743,tt0044014,d20641
29744,tt1511514,d5856
29745,tt1239374,d20852
29746,tt0053308,d7156
29747,tt0045479,d8349
29748,tt0045899,d8349
29749,tt0082778,d8349
29750,tt0041926,d21576
29751,tt0025833,d21591
29752,tt0044852,d19830
29753,tt1861343,d20488
29754,tt1415269,d7740
29755,tt0047180,d13873
29756,tt0047199,d17881
29757,tt1444284,d11829
29758,tt0050192,d9985
29759,tt0081457,d21644
29760,tt0164110,d16103
29761,tt0049663,d18853
29762,tt0060853,d9006
29763,tt0040394,d21594
29764,tt0057609,d6067
29765,tt0042315,d8646
29766,tt0029541,d21601
29767,tt0127389,d13310
29768,tt0310952,d13310
29769,tt0066863,d5815
29770,tt0018102,d9279
29771,tt0070267,d11260
29772,tt0034926,d7319
29773,tt0015268,d9395
29774,tt0044166,d18217
29775,tt0042553,d18833
29776,tt0384712,d16253
29777,tt0026187,d8646
29778,tt0040651,d8577
29779,tt0055779,d8577
29780,tt0054963,d8577
29781,tt0174685,d20453
29782,tt0068414,d20453
29783,tt0291330,d20453
29784,tt1662628,d20453
29785,tt0076261,d12875
29786,tt0026758,d20158
29787,tt0088766,d17208
29788,tt0023838,d17924
29789,tt0492460,d12546
29790,tt0262776,d18149
29791,tt0077534,d10376
29792,tt0026023,d14666
29793,tt0048103,d14666
29794,tt0049182,d14666
29795,tt1069229,d9803
29796,tt3992752,d6048
29797,tt0043725,d14208
29798,tt2036388,d4899
29799,tt0104351,d10600
29800,tt3442006,d7504
29801,tt2463808,d4913
29802,tt0078105,d15178
29803,tt0111397,d13106
29804,tt1422653,d14994
29805,tt0024476,d21590
29806,tt0206088,d8169
29807,tt0093658,d11088
29808,tt0019850,d10166
29809,tt0027428,d21601
29810,tt0027428,d62
29811,tt0050100,d14203
29812,tt2821832,d14364
29813,tt0023701,d18825
29814,tt0096156,d17157
29815,tt0022254,d8641
29816,tt0023498,d8641
29817,tt0029401,d8641
29818,tt0445461,d8641
29819,tt0029664,d4703
29820,tt0046286,d17924
29821,tt1209331,d12500
29822,tt0055453,d9985
29823,tt0064448,d12408
29824,tt0029499,d21452
29825,tt0039783,d18831
29826,tt0031394,d9202
29827,tt0031394,d3116
29828,tt0083343,d6757
29829,tt0060089,d12732
29830,tt0076407,d18679
29831,tt0076407,d1935
29832,tt0084208,d12732
29833,tt0107392,d21870
29834,tt0273907,d21870
29835,tt0059633,d12408
29836,tt1092014,d7956
29837,tt0038958,d12860
29838,tt0053350,d18147
29839,tt0023589,d21594
29840,tt3317326,d15863
29841,tt0031442,d8619
29842,tt0114192,d12376
29843,tt0079562,d17048
29844,tt0042784,d9707
29845,tt0040802,d18172
29846,tt0041374,d18172
29847,tt0209486,d21196
29848,tt0042340,d12350
29849,tt0057262,d7987
29850,tt0042674,d16683
29851,tt2797106,d9013
29852,tt0117021,d12654
29853,tt1500505,d4185
29854,tt0044871,d20476
29855,tt1496798,d4613
29856,tt2370686,d14791
29857,tt1020996,d16732
29858,tt2071648,d9635
29859,tt0330795,d14068
29860,tt0028207,d21452
29861,tt0047209,d10703
29862,tt0067983,d7323
29863,tt0053453,d18538
29864,tt0048822,d16681
29865,tt1456660,d10319
29866,tt0309986,d7762
29867,tt0309986,d753
29868,tt0118766,d12563
29869,tt0163375,d4442
29870,tt0051141,d18587
29871,tt1447499,d16267
29872,tt0049407,d17924
29873,tt0039464,d7319
29874,tt0053849,d18526
29875,tt0049637,d12328
29876,tt0054244,d12328
29877,tt0054244,d3282
29878,tt0057134,d12328
29879,tt0057134,d3282
29880,tt0034389,d18971
29881,tt0034808,d18971
29882,tt0035552,d18971
29883,tt0036533,d18971
29884,tt0037297,d18971
29885,tt0040457,d18971
29886,tt0040379,d18971
29887,tt0117373,d17608
29888,tt0123581,d17608
29889,tt0035796,d18823
29890,tt0035796,d840
29891,tt0046267,d18823
29892,tt0053044,d18823
29893,tt0053044,d1736
29894,tt0060395,d12328
29895,tt0060395,d3282
29896,tt0087749,d16253
29897,tt1573483,d21505
29898,tt1705115,d12276
29899,tt1705115,d4052
29900,tt0060261,d19449
29901,tt1891905,d5556
29902,tt0039515,d18547
29903,tt0041796,d5254
29904,tt0042609,d4703
29905,tt0038080,d17533
