imdb_id,actor_id
tt1839482,a52231
tt0119153,a24522
tt0119153,a48793
tt0119153,a79809
tt0119153,a3417
tt0073019,a32965
tt0073019,a44846
tt0073019,a14903
tt0073019,a64520
tt2065898,a31574
tt2065898,a32772
tt2065898,a65610
tt2065898,a79097
tt1031241,a26430
tt1031241,a72543
tt1031241,a71919
tt1031241,a78652
tt0026388,a21997
tt0026388,a12496
tt0026388,a42020
tt0026388,a70362
tt0158409,a14667
tt0158409,a81020
tt0158409,a72083
tt0158409,a17893
tt0025161,a72967
tt0025161,a52799
tt0025161,a58795
tt0025161,a23608
tt0116393,a61382
tt0116393,a12895
tt0116393,a80929
tt0116393,a79402
tt0088202,a40310
tt0088202,a16277
tt0088202,a26407
tt0088202,a12875
tt0087313,a6315
tt0087313,a71197
tt0087313,a27922
tt0087313,a36507
tt1059793,a80212
tt1059793,a6891
tt1059793,a8880
tt1059793,a21644
tt1135929,a80212
tt1135929,a19426
tt1135929,a8880
tt1135929,a81308
tt0975673,a49093
tt2270274,a49093
tt1508274,a49038
tt1508274,a49077
tt0056016,a19343
tt0056016,a22942
tt0056016,a19424
tt0056016,a71222
tt0089199,a51334
tt0089199,a17826
tt0089199,a60572
tt0089199,a21105
tt0161612,a55112
tt0161612,a58789
tt0161612,a71373
tt0161612,a58332
tt0460808,a34962
tt0460808,a34621
tt0460808,a63066
tt0460808,a16249
tt2272336,a68482
tt2272336,a78635
tt2272336,a66636
tt2272336,a16331
tt3078296,a31355
tt3078296,a31817
tt3078296,a8738
tt3078296,a40280
tt0386695,a82560
tt0386695,a22807
tt0386695,a55805
tt0386695,a30868
tt1823672,a19612
tt1823672,a60979
tt1823672,a58209
tt1823672,a78755
tt2340678,a34604
tt2340678,a2104
tt2340678,a70375
tt2340678,a14099
tt2565938,a79451
tt2565938,a63672
tt2565938,a59030
tt3473654,a34604
tt3473654,a2104
tt3473654,a68918
tt3473654,a53207
tt2166880,a46994
tt2166880,a63246
tt2166880,a42546
tt2166880,a77282
tt3674140,a68058
tt3674140,a80294
tt3674140,a68055
tt3674140,a68054
tt0097991,a5063
tt0097991,a75595
tt0097991,a67016
tt0097991,a79572
tt1337068,a26835
tt0049444,a38494
tt0049444,a61979
tt0049444,a25614
tt0049444,a31180
tt0069197,a36412
tt0069197,a53873
tt0069197,a34912
tt0069197,a25173
tt0043658,a15490
tt0043658,a77706
tt0043658,a76407
tt0043658,a20750
tt0042410,a27026
tt0042410,a37466
tt0042410,a49162
tt0042410,a35221
tt0049847,a35269
tt0049847,a25366
tt0049847,a76407
tt0049847,a25194
tt0050097,a73148
tt0050097,a44195
tt0050097,a81117
tt0050097,a46242
tt0054968,a76264
tt0054968,a4883
tt0054968,a77730
tt0054968,a80798
tt0062731,a71010
tt0062731,a80199
tt0062731,a79140
tt0062731,a14903
tt2276069,a70377
tt2276069,a34010
tt2276069,a41002
tt2276069,a62402
tt3096712,a38924
tt3096712,a5173
tt3096712,a57261
tt3096712,a65139
tt1657510,a22085
tt1657510,a28971
tt1657510,a37989
tt1657510,a40688
tt0059224,a63340
tt0059224,a26655
tt0059224,a73593
tt0059224,a20486
tt0299535,a45203
tt0299535,a43998
tt0299535,a31335
tt0299535,a56016
tt1884318,a61895
tt1884318,a73425
tt1884318,a80630
tt1884318,a35583
tt1307926,a30150
tt1307926,a6338
tt1307926,a40256
tt1307926,a66346
tt0024067,a21889
tt0024067,a20481
tt0024067,a21148
tt0024067,a26276
tt0030191,a77885
tt0030191,a46301
tt0030191,a36229
tt0030191,a39994
tt1302001,a48888
tt1302001,a15643
tt1302001,a18331
tt1302001,a33159
tt0032158,a34836
tt0032158,a46345
tt0032158,a13895
tt0032158,a12077
tt0059944,a58491
tt0059944,a54640
tt0059944,a22954
tt0059944,a53458
tt2663380,a12531
tt0452632,a2143
tt0452632,a5268
tt0452632,a11197
tt0452632,a11709
tt2476624,a11819
tt2476624,a18732
tt2476624,a24530
tt2476624,a25655
tt1797487,a16379
tt1797487,a25597
tt1797487,a1769
tt1797487,a80629
tt2077677,a67388
tt2077677,a64125
tt2077677,a78432
tt2077677,a68118
tt3560686,a14438
tt3560686,a74242
tt3560686,a77110
tt3560686,a57811
tt1366862,a4354
tt1366862,a6259
tt1366862,a9361
tt1366862,a16173
tt2512582,a23159
tt2512582,a23139
tt2512582,a23140
tt2512582,a23141
tt2247696,a68490
tt2247696,a54461
tt2247696,a60316
tt2247696,a78103
tt0074270,a7894
tt0074270,a10858
tt0074270,a13947
tt0074270,a14165
tt2446042,a57580
tt2446042,a80527
tt2446042,a39781
tt2446042,a32351
tt2717822,a36019
tt2717822,a79517
tt2717822,a74997
tt2717822,a21990
tt1748260,a37201
tt1748260,a40412
tt1748260,a31791
tt1748260,a21306
tt0043992,a69545
tt0043992,a15857
tt0043992,a20048
tt0043992,a75812
tt0087706,a77707
tt0087706,a48934
tt0087706,a63883
tt0087706,a25887
tt0031565,a25283
tt0031565,a13366
tt0031565,a53246
tt0031565,a7089
tt0389009,a73355
tt0389009,a16926
tt0389009,a37808
tt0389009,a48656
tt0099614,a55000
tt0099614,a67016
tt0099614,a76439
tt0099614,a45645
tt0049500,a18670
tt0049500,a53512
tt0049500,a4172
tt0049500,a32491
tt4186386,a33893
tt4186386,a61744
tt4186386,a36835
tt4186386,a36010
tt0433422,a61491
tt0433422,a78494
tt0433422,a62471
tt0433422,a65444
tt0017271,a43269
tt0017271,a44538
tt0017271,a28294
tt0017271,a29836
tt1124215,a10556
tt1124215,a63104
tt1124215,a37208
tt1124215,a52288
tt0296251,a13499
tt0296251,a45767
tt0296251,a81337
tt0296251,a53081
tt0053582,a79150
tt0053582,a81661
tt0053582,a44442
tt0053582,a34374
tt3526098,a76304
tt3526098,a65838
tt3526098,a47470
tt3526098,a80873
tt3298522,a36224
tt3298522,a61800
tt3298522,a60862
tt3298522,a58097
tt0068970,a49125
tt0068970,a22919
tt0068970,a63497
tt0068970,a15752
tt0053176,a81334
tt0053176,a58088
tt0053176,a74571
tt0053176,a20999
tt0059670,a21000
tt0059670,a10507
tt0059670,a48502
tt0059670,a11450
tt2724304,a71104
tt2724304,a46161
tt2724304,a61539
tt2724304,a60452
tt0836682,a3939
tt0836682,a15311
tt0836682,a15394
tt0836682,a16514
tt2452200,a75967
tt2452200,a42966
tt2452200,a28072
tt2452200,a42755
tt0033811,a28044
tt0015873,a19582
tt0015873,a69182
tt0015873,a35101
tt0015873,a43144
tt0059895,a63414
tt0059895,a38249
tt0059895,a76407
tt0059895,a35170
tt0049063,a6648
tt0049063,a12524
tt0049063,a26665
tt0049063,a4920
tt0064324,a6648
tt0064324,a66676
tt0064324,a37268
tt0064324,a24784
tt0061402,a9148
tt0057680,a54192
tt0057680,a72996
tt0057680,a12337
tt0057680,a71007
tt1340138,a69362
tt1340138,a18365
tt1340138,a18362
tt1340138,a20054
tt0118670,a70433
tt0118670,a81337
tt0118670,a3080
tt0118670,a28106
tt0001062,a4374
tt0001062,a20796
tt0001062,a27761
tt0001062,a30579
tt1560169,a81066
tt2246779,a56379
tt0053428,a6648
tt0053428,a78493
tt0053428,a689
tt0053428,a55765
tt2060540,a59829
tt1503646,a59829
tt1084002,a59829
tt1474251,a5676
tt1474251,a44911
tt1474251,a57539
tt1474251,a70186
tt2261735,a57540
tt2261735,a80560
tt2261735,a51974
tt2261735,a63134
tt0080118,a4108
tt0080118,a10680
tt0080118,a31286
tt0080118,a35334
tt0468528,a309
tt0468528,a7778
tt0468528,a9013
tt0468528,a11734
tt2339741,a28744
tt2339741,a61302
tt2339741,a66764
tt2339741,a52805
tt0095330,a12526
tt0095330,a34815
tt0095330,a670
tt0095330,a24674
tt0061971,a42371
tt0061971,a77097
tt0061971,a45538
tt0061971,a55883
tt2948266,a30283
tt2948266,a81862
tt2948266,a65613
tt2948266,a70567
tt1161064,a80474
tt1161064,a66691
tt1161064,a53392
tt1161064,a48741
tt1791504,a81677
tt1791504,a52581
tt1791504,a66441
tt1791504,a68538
tt0071259,a32267
tt0071259,a10261
tt0071259,a30234
tt0071259,a26944
tt1900854,a72545
tt1900854,a62938
tt1900854,a66017
tt1900854,a20838
tt0368730,a32200
tt0368730,a57842
tt0368730,a47986
tt0368730,a22539
tt0090490,a2178
tt0090490,a15693
tt0090490,a16064
tt0090490,a20491
tt2055709,a55303
tt2055709,a42479
tt2055709,a71730
tt2055709,a79259
tt1295905,a25626
tt1295905,a43786
tt1295905,a76515
tt1295905,a41989
tt1337066,a25626
tt1337066,a43786
tt1337066,a38151
tt1337066,a76515
tt1224151,a69405
tt1224151,a56951
tt1224151,a57072
tt1224151,a26061
tt2309977,a56972
tt2162565,a56972
tt0430926,a46261
tt0430926,a82913
tt0430926,a50833
tt0430926,a528
tt2142618,a38602
tt2142618,a65271
tt2142618,a61388
tt0075683,a8374
tt0075683,a80199
tt0075683,a68721
tt0075683,a33755
tt0411302,a75613
tt1515157,a8374
tt1515157,a29281
tt1515157,a31027
tt1515157,a31625
tt3384034,a65278
tt3384034,a66914
tt3384034,a81860
tt3384034,a24092
tt0000010,a56972
tt2076787,a43761
tt2076787,a52653
tt2076787,a82009
tt2076787,a12894
tt1534380,a28335
tt1534380,a48736
tt1534380,a36887
tt1534380,a32258
tt0082073,a78336
tt0082073,a68390
tt0082073,a26682
tt0082073,a38860
tt0083680,a78336
tt0083680,a31314
tt0083680,a71006
tt0083680,a38860
tt0086850,a78336
tt0086850,a37737
tt0086850,a68820
tt0086850,a26682
tt0087181,a78336
tt0087181,a55437
tt0087181,a59581
tt0087181,a10928
tt0092116,a78336
tt0092116,a72387
tt0092116,a34237
tt0092116,a73169
tt0093274,a78336
tt0093274,a56757
tt0093274,a65430
tt0093274,a31310
tt0094901,a78336
tt0094901,a71006
tt0094901,a12685
tt0094901,a31314
tt0096884,a78336
tt0096884,a65939
tt0096884,a28810
tt0096884,a20835
tt0104798,a78336
tt0104798,a14320
tt0104798,a63215
tt0104798,a22894
tt0110808,a78336
tt0110808,a3906
tt0110808,a50141
tt0110808,a7190
tt0114844,a78336
tt0114844,a62572
tt0114844,a30811
tt0114844,a51920
tt0117695,a78336
tt0117695,a30811
tt0117695,a27576
tt0117695,a51914
tt0167947,a78336
tt0167947,a59663
tt0167947,a76855
tt0167947,a58310
tt0208026,a78336
tt0208026,a27863
tt0208026,a58245
tt0208026,a67841
tt0402764,a78336
tt0402764,a55704
tt0402764,a66239
tt0402764,a19822
tt0312929,a78336
tt0312929,a14320
tt0312929,a15295
tt0312929,a61782
tt0486138,a78336
tt0486138,a56315
tt0486138,a55707
tt0486138,a57284
tt1077026,a78336
tt1077026,a30811
tt1077026,a65440
tt1077026,a63517
tt1421040,a78336
tt1421040,a17549
tt1421040,a33278
tt1421040,a68854
tt1846985,a27132
tt1846985,a30965
tt1846985,a78335
tt1846985,a64251
tt3837196,a16584
tt3837196,a59228
tt3837196,a25115
tt3837196,a1118
tt2542616,a76286
tt2542616,a44542
tt2542616,a69935
tt2542616,a75553
tt3173524,a65566
tt3173524,a78335
tt3173524,a19837
tt3173524,a26804
tt0067749,a16927
tt0067749,a11999
tt0067749,a64835
tt0067749,a15695
tt2210781,a35799
tt2210781,a40012
tt2210781,a3806
tt2210781,a27771
tt2916416,a70650
tt2916416,a39189
tt2916416,a38645
tt2916416,a42163
tt0173231,a56972
tt3578504,a14741
tt3578504,a19855
tt3578504,a31213
tt3578504,a36601
tt0285930,a59962
tt0285930,a71562
tt0285930,a71914
tt0285930,a82968
tt0283994,a59962
tt0283994,a47232
tt0283994,a33281
tt0283994,a72063
tt0283875,a59962
tt0283875,a54406
tt0340398,a59962
tt0340398,a17215
tt0340398,a317
tt0340398,a63151
tt0338768,a59962
tt0338768,a59380
tt0338768,a13153
tt0338768,a51081
tt0338111,a59962
tt0338111,a17206
tt0338111,a55997
tt0338111,a52795
tt3132094,a5304
tt3132094,a6487
tt3132094,a16227
tt3132094,a19226
tt1978567,a79770
tt1978567,a69157
tt1978567,a56452
tt1978567,a58485
tt1869425,a66371
tt1869425,a65794
tt1869425,a65900
tt1869425,a62145
tt2380594,a79203
tt2380594,a82667
tt2380594,a1895
tt2380594,a56102
tt0781332,a20806
tt0781332,a29930
tt0781332,a31109
tt0781332,a32478
tt1164647,a2926
tt1164647,a5532
tt1164647,a16264
tt1164647,a20509
tt3214248,a58081
tt3214248,a67816
tt3214248,a61204
tt3214248,a75773
tt2314036,a40795
tt2314036,a56018
tt2314036,a45580
tt2314036,a68133
tt0074348,a8374
tt0074348,a10476
tt0074348,a62506
tt0074348,a33752
tt0062092,a29696
tt0062092,a15711
tt0062092,a30506
tt0062092,a63142
tt0056014,a29696
tt0056014,a66172
tt0056014,a78631
tt0056014,a47402
tt0057870,a78296
tt0057870,a10331
tt0057870,a10476
tt0057870,a21615
tt0054425,a45257
tt0054425,a78293
tt0054425,a9822
tt0054425,a5299
tt1224378,a28127
tt1224378,a72042
tt1224378,a16614
tt1224378,a23461
tt0119880,a55268
tt0119880,a58104
tt0119880,a19801
tt0119880,a31109
tt2234032,a63913
tt2234032,a69040
tt2234032,a56271
tt2234032,a42941
tt1565434,a1536
tt1565434,a71929
tt1565434,a36292
tt1565434,a29085
tt0839976,a33621
tt0839976,a60964
tt0839976,a68852
tt0839976,a76333
tt2343585,a74224
tt2343585,a76327
tt2343585,a65071
tt2343585,a44856
tt3132738,a12869
tt3132738,a19322
tt3132738,a40667
tt3132738,a62346
tt1624376,a7711
tt1624376,a8359
tt1624376,a63741
tt1624376,a31040
tt0032655,a8953
tt0032655,a49913
tt0032655,a83061
tt0032655,a2658
tt0047336,a8953
tt0047336,a80724
tt0047336,a51025
tt0047336,a45081
tt0057135,a8953
tt0057135,a64792
tt0057135,a65549
tt0057135,a37782
tt0074878,a54742
tt0074878,a8942
tt0074878,a11909
tt0074878,a3159
tt0024830,a22563
tt0024830,a27412
tt0024830,a63137
tt0024830,a69980
tt0028980,a27411
tt0028980,a22562
tt0028980,a55771
tt0028980,a22519
tt0033603,a64152
tt0033603,a27412
tt0033603,a22103
tt0033603,a58453
tt0044140,a27411
tt0044140,a61592
tt0044140,a60140
tt0044140,a77911
tt0044883,a3850
tt0044883,a3971
tt0044883,a10411
tt0044883,a11015
tt0024144,a28845
tt0024144,a19858
tt0024144,a64662
tt0024144,a34280
tt0028770,a81619
tt0028770,a9589
tt0028770,a20199
tt0028770,a20813
tt0034959,a25956
tt0034959,a9930
tt0034959,a80782
tt0034959,a24327
tt0037746,a55863
tt0037746,a18286
tt0037746,a52008
tt0037746,a34137
tt0037632,a25956
tt0037632,a69529
tt0037632,a26182
tt0037632,a22167
tt0041269,a61232
tt0041269,a77169
tt0041269,a24324
tt0041269,a81001
tt3004852,a17983
tt3004852,a16595
tt3004852,a1228
tt3004852,a40515
tt0105606,a59491
tt0105606,a59484
tt0105606,a61667
tt0105606,a30573
tt0324941,a11542
tt0324941,a1772
tt0324941,a70884
tt0324941,a48829
tt0040917,a66201
tt0040917,a62094
tt0040917,a69980
tt0040917,a77917
tt1702443,a9609
tt1702443,a53725
tt1702443,a21012
tt1702443,a43778
tt1276434,a8663
tt1276434,a16332
tt1276434,a29510
tt1276434,a74874
tt0085106,a5558
tt0085106,a24861
tt0085106,a32513
tt0085106,a57669
tt0212235,a32425
tt0212235,a60219
tt0212235,a32902
tt0212235,a20505
tt1705952,a49692
tt1705952,a48808
tt1705952,a13561
tt1705952,a15277
tt0299981,a61121
tt0299981,a65235
tt0299981,a72226
tt0299981,a81311
tt0088583,a2178
tt0088583,a13143
tt0088583,a15693
tt0088583,a16064
tt0758781,a60872
tt0758781,a68310
tt0758781,a55140
tt0758781,a27405
tt1718903,a36200
tt1718903,a11730
tt1718903,a68215
tt1718903,a57941
tt0075809,a12896
tt0075809,a48734
tt0075809,a51435
tt0075809,a4083
tt3138104,a57401
tt3138104,a60369
tt3138104,a8069
tt3138104,a67416
tt0133024,a43168
tt0133024,a22938
tt0133024,a17201
tt0133024,a41559
tt1913166,a38037
tt1913166,a11762
tt1913166,a57660
tt1913166,a10460
tt2375779,a12060
tt2375779,a3899
tt2375779,a31290
tt2375779,a53154
tt0110068,a59495
tt0110068,a59478
tt0110068,a56406
tt0110068,a32781
tt0099327,a67384
tt0099327,a51704
tt0099327,a53461
tt0099327,a7775
tt2351310,a39723
tt2351310,a864
tt2351310,a3592
tt2351310,a7529
tt2354205,a26521
tt2354205,a52807
tt2354205,a60777
tt2354205,a67607
tt0756648,a58620
tt0756648,a15796
tt0756648,a46056
tt0756648,a46109
tt0359144,a83237
tt0359144,a39182
tt0359144,a6356
tt0359144,a68268
tt3465456,a26873
tt3465456,a37930
tt3465456,a83163
tt3465456,a79542
tt2609912,a35177
tt2609912,a64528
tt2609912,a37595
tt2609912,a80255
tt1764625,a6575
tt1764625,a40024
tt1764625,a56182
tt1764625,a19644
tt0086823,a5558
tt0086823,a24861
tt0086823,a26087
tt0086823,a32513
tt1458915,a5022
tt1458915,a70203
tt1458915,a80571
tt1458915,a37270
tt0313597,a7042
tt0313597,a53424
tt0313597,a20975
tt0313597,a64115
tt1559033,a30594
tt1559033,a11826
tt1559033,a80074
tt1559033,a10129
tt2570858,a21112
tt2570858,a7212
tt2570858,a44272
tt2570858,a74477
tt3264102,a11838
tt3264102,a12982
tt3264102,a17434
tt3264102,a22285
tt2275861,a76328
tt2275861,a38529
tt2275861,a9883
tt2275861,a36916
tt0263265,a3145
tt0263265,a3751
tt0263265,a4227
tt0263265,a4226
tt2083231,a49692
tt2083231,a7656
tt2083231,a67052
tt2083231,a72188
tt0460925,a49021
tt0460925,a74166
tt0460925,a46207
tt0460925,a42970
tt1699755,a66193
tt1699755,a79754
tt1699755,a32960
tt1699755,a53916
tt0486656,a54352
tt0486656,a70879
tt0486656,a9968
tt0486656,a12994
tt0493451,a21381
tt0493451,a4188
tt0493451,a68026
tt0493451,a36346
tt0451187,a75274
tt0451187,a12898
tt0451187,a58843
tt0451187,a55796
tt0324532,a59491
tt0324532,a59484
tt0324532,a21564
tt0324532,a73600
tt1486670,a69199
tt1486670,a8612
tt1486670,a30669
tt1486670,a66093
tt2465140,a49024
tt2465140,a53283
tt2465140,a71768
tt2465140,a36022
tt1662293,a35763
tt1662293,a77226
tt1662293,a61331
tt1662293,a12188
tt0839880,a63914
tt0839880,a20257
tt0839880,a22978
tt0839880,a80058
tt1002567,a17397
tt1002567,a81579
tt1002567,a70699
tt1002567,a40245
tt0318497,a27297
tt0318497,a35266
tt0318497,a36712
tt0318497,a42864
tt0817545,a79252
tt0817545,a43397
tt0817545,a71676
tt0817545,a2809
tt0475417,a32200
tt0475417,a59185
tt0475417,a42707
tt0475417,a53474
tt1034320,a71358
tt1034320,a28732
tt1034320,a33628
tt1034320,a30123
tt1560954,a16504
tt1560954,a43415
tt1560954,a52746
tt1560954,a65107
tt0995863,a76096
tt0995863,a79594
tt0995863,a58467
tt0995863,a53750
tt0064916,a18487
tt0064916,a8899
tt0064916,a72546
tt0064916,a15201
tt1792543,a16495
tt1792543,a25940
tt1792543,a71768
tt1792543,a65819
tt4008652,a40282
tt4008652,a1903
tt4008652,a1909
tt4008652,a1910
tt3074780,a32123
tt3074780,a19530
tt3074780,a56646
tt3074780,a26649
tt0073259,a26793
tt0073259,a79751
tt0073259,a24305
tt0073259,a61649
tt3235888,a72770
tt3235888,a62120
tt3235888,a7321
tt3235888,a31150
tt0066436,a54616
tt0066436,a64858
tt0066436,a35105
tt0066436,a9840
tt2962726,a18401
tt2962726,a72274
tt2962726,a20128
tt2962726,a44168
tt1403862,a73446
tt1403862,a12719
tt1403862,a41079
tt1403862,a64597
tt2645000,a68582
tt2645000,a73130
tt2645000,a11775
tt2645000,a79817
tt0084747,a46422
tt0084747,a35734
tt0084747,a33126
tt0084747,a81736
tt1628055,a63339
tt1628055,a49814
tt1628055,a67428
tt1628055,a45984
tt1924277,a1640
tt1924277,a10341
tt1924277,a8884
tt1924277,a9063
tt0254871,a19311
tt0254871,a19445
tt0254871,a53567
tt0254871,a30636
tt0205214,a63823
tt0205214,a31759
tt0205214,a21363
tt0205214,a53470
tt2041488,a24825
tt2041488,a32640
tt2041488,a8412
tt2041488,a39367
tt2561546,a76116
tt2561546,a15918
tt2561546,a2809
tt2561546,a76469
tt2132324,a21697
tt2132324,a65160
tt2132324,a33575
tt2132324,a3737
tt2246837,a74241
tt2246837,a947
tt2246837,a43227
tt2246837,a75581
tt0817228,a8106
tt0817228,a10255
tt0817228,a26883
tt0817228,a50390
tt0339294,a22035
tt0339294,a54531
tt0339294,a2311
tt0339294,a42862
tt1285010,a32790
tt1285010,a55525
tt1285010,a58271
tt1285010,a53089
tt1407078,a5022
tt1407078,a16534
tt1407078,a7679
tt1407078,a46978
tt1090671,a56338
tt1090671,a51763
tt1090671,a75398
tt1090671,a4591
tt1243955,a11764
tt1243955,a7363
tt1243955,a20812
tt1243955,a21994
tt0117692,a33172
tt0117692,a4261
tt0117692,a74397
tt0117692,a17995
tt0161492,a9134
tt0161492,a53443
tt0161492,a24054
tt0161492,a81879
tt0104418,a8927
tt0104418,a73650
tt0104418,a49292
tt0104418,a74408
tt2040578,a77945
tt2040578,a13044
tt2040578,a62157
tt2040578,a32521
tt0081062,a69246
tt0081062,a33440
tt0081062,a63009
tt0081062,a10276
tt0068716,a34176
tt0068716,a35508
tt0068716,a25372
tt0068716,a79863
tt1074214,a2159
tt1074214,a6999
tt1074214,a20960
tt1074214,a22989
tt1502420,a29089
tt1502420,a55582
tt1502420,a71206
tt1502420,a30743
tt0054561,a59450
tt0054561,a35012
tt0054561,a69487
tt0054561,a29689
tt2529256,a81781
tt2529256,a62911
tt2529256,a69820
tt2529256,a82523
tt0441633,a25291
tt0441633,a45592
tt0441633,a50794
tt0441633,a44856
tt0055738,a67908
tt0055738,a7778
tt0055738,a50689
tt0055738,a46421
tt0114019,a59263
tt0114019,a65668
tt0114019,a28331
tt0114019,a25592
tt1391481,a33697
tt1391481,a52161
tt1391481,a13548
tt1391481,a24332
tt3300814,a36821
tt3300814,a34534
tt3300814,a59203
tt3300814,a26035
tt1733689,a57403
tt1733689,a12949
tt1733689,a81156
tt1733689,a23145
tt1813774,a38541
tt1813774,a29221
tt1813774,a69107
tt1813774,a80090
tt2400275,a31643
tt2400275,a154
tt2400275,a17504
tt2400275,a13412
tt1119194,a77491
tt1119194,a41662
tt1119194,a2538
tt1119194,a29471
tt0078089,a3658
tt0078089,a70155
tt0078089,a81977
tt0078089,a75595
tt2357377,a33834
tt2357377,a34508
tt2357377,a67623
tt2357377,a41271
tt3404140,a16583
tt3404140,a17721
tt3404140,a34498
tt3404140,a37389
tt0022979,a66194
tt0022979,a82600
tt0022979,a23294
tt0022979,a27339
tt0057723,a33783
tt0057723,a14511
tt0057723,a49332
tt0057723,a29660
tt1541110,a22534
tt1541110,a78225
tt1541110,a54760
tt1541110,a40967
tt0090961,a22277
tt0090961,a55598
tt0090961,a69497
tt0062741,a47322
tt0062741,a32786
tt0062741,a51363
tt0062741,a30732
tt1606390,a16504
tt1606390,a48497
tt1606390,a80625
tt1606390,a68291
tt1407049,a49335
tt1407049,a33413
tt1407049,a23900
tt1407049,a48135
tt0056912,a39660
tt0056912,a39498
tt0056912,a19332
tt0056912,a35513
tt0072764,a72297
tt0072764,a80972
tt0072764,a12515
tt0072764,a19332
tt0055831,a39660
tt0055831,a80972
tt0055831,a19332
tt0055831,a28982
tt0064158,a70245
tt0064158,a60204
tt0064158,a21566
tt0064158,a48887
tt0092751,a67472
tt0092751,a60384
tt0092751,a16894
tt0092751,a15926
tt0069919,a32167
tt0069919,a10971
tt0069919,a21328
tt0069919,a27378
tt0063341,a25009
tt0063341,a66157
tt0063341,a63539
tt0063341,a71156
tt1327709,a70548
tt1327709,a47775
tt1327709,a60701
tt1327709,a34990
tt1504019,a25256
tt1504019,a16979
tt1504019,a26345
tt1504019,a55244
tt2980764,a23453
tt2980764,a30299
tt2980764,a75258
tt2980764,a10456
tt2461132,a43178
tt2461132,a60079
tt2461132,a43235
tt2461132,a42111
tt1717578,a14051
tt1254947,a14051
tt0034064,a32058
tt0034064,a40854
tt0034064,a37820
tt0034064,a1208
tt1833708,a6741
tt1833708,a14164
tt1833708,a14167
tt1833708,a14542
tt0104521,a34243
tt0104521,a60870
tt0104521,a55546
tt0104521,a43927
tt2552498,a51192
tt2552498,a20500
tt2552498,a4765
tt2552498,a24997
tt0041600,a61314
tt0041600,a27518
tt0041600,a67186
tt0041600,a24741
tt0095089,a79454
tt0095089,a54248
tt0095089,a54500
tt0095089,a21003
tt0103955,a35069
tt0103955,a69294
tt0103955,a61420
tt0103955,a22249
tt0115891,a35638
tt0115891,a4061
tt0115891,a22891
tt0115891,a83261
tt1076252,a76168
tt1076252,a62833
tt1076252,a19054
tt1076252,a33072
tt0006731,a74882
tt0006731,a47991
tt0006731,a28684
tt0006731,a15641
tt0111093,a77351
tt0111093,a73315
tt0111093,a32777
tt0111093,a53440
tt1083462,a21081
tt1083462,a29731
tt1083462,a35085
tt1083462,a42493
tt0038514,a15700
tt0038514,a24252
tt0038514,a70388
tt0038514,a81900
tt0067216,a70245
tt0067216,a75299
tt0067216,a60204
tt0067216,a39960
tt1977953,a11370
tt1977953,a19666
tt1977953,a59734
tt1977953,a63609
tt0094021,a260
tt0094021,a38571
tt0094021,a7317
tt0094021,a9406
tt0078313,a18487
tt0078313,a10083
tt0078313,a1553
tt0078313,a72914
tt0454879,a28989
tt0454879,a9416
tt0454879,a31529
tt0454879,a55764
tt0088851,a73487
tt0088851,a7709
tt0088851,a36568
tt0088851,a13120
tt0254872,a72653
tt0254872,a76957
tt0254872,a75798
tt0254872,a58554
tt1636844,a48010
tt1636844,a37633
tt1636844,a73043
tt1636844,a79352
tt3118958,a65436
tt3118958,a24445
tt3118958,a36156
tt3118958,a53089
tt0080024,a46725
tt0080024,a31043
tt0080024,a45518
tt0080024,a26596
tt0217074,a59495
tt0217074,a59478
tt0217074,a32825
tt0217074,a32970
tt1431191,a21387
tt1431191,a7579
tt1431191,a32953
tt1431191,a13314
tt0117676,a78056
tt0117676,a34066
tt0117676,a58068
tt0117676,a28039
tt2046090,a78340
tt2046090,a32546
tt2046090,a45964
tt2046090,a67297
tt0076915,a12931
tt0076915,a79637
tt0076915,a68217
tt0076915,a58557
tt0161970,a53410
tt0161970,a23243
tt0161970,a59463
tt0161970,a50615
tt0988083,a80347
tt0988083,a20833
tt0988083,a78971
tt0988083,a22257
tt0058580,a20932
tt0058580,a81661
tt0058580,a28356
tt0058580,a5420
tt0765487,a60597
tt0765487,a62117
tt0765487,a31563
tt0765487,a19181
tt0209264,a66746
tt0209264,a26087
tt0209264,a23243
tt0209264,a82826
tt2808680,a71452
tt2808680,a78727
tt2808680,a77784
tt2808680,a24468
tt2805748,a47378
tt2805748,a75851
tt2805748,a79642
tt2805748,a49349
tt2597242,a65608
tt2597242,a26581
tt2597242,a51996
tt2597242,a73135
tt2217458,a59874
tt2217458,a62479
tt2217458,a54233
tt2217458,a1232
tt2313896,a18831
tt2313896,a52567
tt2313896,a13485
tt2313896,a47874
tt0949423,a16741
tt0949423,a48711
tt0949423,a49908
tt0949423,a58914
tt0412888,a69370
tt0412888,a69352
tt0412888,a45067
tt0412888,a49512
tt0203297,a76127
tt0203297,a73306
tt0203297,a68974
tt0203297,a63290
tt1606385,a59916
tt1606385,a61580
tt1606385,a45808
tt1606385,a50525
tt0093276,a58973
tt0093276,a30844
tt0093276,a42407
tt0093276,a62015
tt0078995,a53949
tt0078995,a67746
tt0078995,a30264
tt0078995,a10659
tt0075881,a65554
tt0075881,a72273
tt0075881,a50368
tt0075881,a16432
tt0149677,a65554
tt0149677,a72273
tt0149677,a13592
tt0149677,a11429
tt2395455,a56636
tt2395455,a19988
tt2395455,a80853
